cbg,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER,year,fips,county,yvar,yvar_cut,city,population,geometry,pop_density,dense,sparse
060816019021,06,081,601902,1,1500000US060816019021,060816019021,1,BG,521172,0,2019,06081,San Mateo,5.68952639619759,"(5,Inf]",FALSE,71,"list(list(c(-122.451787, -122.450596, -122.449911, -122.448501, -122.44719, -122.445701, -122.445127, -122.445066, -122.444615, -122.442727, -122.440106, -122.438622, -122.43707, -122.433522, -122.433716, -122.434433, -122.43741, -122.441028, -122.444683, -122.446196, -122.44759, -122.448455, -122.449197, -122.451059, -122.451459, -122.451263, -122.451787, 37.669116, 37.6701, 37.669521, 37.667499, 37.666344, 37.66537, 37.66584, 37.665798, 37.665485, 37.66422, 37.662052, 37.661123, 37.659972, 37.655605, 
37.655502, 37.655079, 37.657173, 37.659276, 37.662908, 37.66342, 37.663611, 37.663901, 37.664488, 37.666155, 37.666637, 37.667743, 37.669116)))",0.13623141688348567,FALSE,FALSE
060816023001,06,081,602300,1,1500000US060816023001,060816023001,1,BG,10130517,3294288,2020,06081,San Mateo,3.2599796627426354,"(3,4]",FALSE,358,"list(list(c(-122.433716, -122.42858, -122.426924, -122.424064, -122.420538, -122.410656, -122.410247, -122.41021, -122.408268, -122.406389, -122.404919, -122.404025, -122.399439, -122.398932, -122.398776, -122.397336, -122.396476, -122.395679, -122.393139, -122.393186, -122.388221, -122.380995, -122.380995, -122.374291, -122.376241, -122.380044, -122.387245, -122.391215, -122.389313, -122.384322, -122.38049553644, -122.38191, -122.392182, -122.398341, -122.401995, -122.403661, -122.405412, -122.406059, 
-122.406886, -122.411311, -122.411425, -122.411577, -122.416763, -122.417316, -122.419006, -122.423331, -122.423435, -122.423462, -122.424997, -122.427492, -122.429534, -122.433353, -122.434433, -122.433716, 37.655502, 37.65278, 37.652069, 37.655237, 37.654473, 37.652009, 37.651583, 37.650026, 37.653711, 37.657442, 37.660116, 37.661097, 37.664126, 37.664519, 37.664635, 37.665922, 37.666801, 37.667715, 37.670034, 37.669493, 37.671784, 37.6717699703916, 37.667855, 37.662206, 37.655249, 37.647721, 37.64734, 
37.646404, 37.640193, 37.640382, 37.6353526118977, 37.635399, 37.635134, 37.635134, 37.635476, 37.635538, 37.635401, 37.635128, 37.635269, 37.635537, 37.641228, 37.641231, 37.639353, 37.639188, 37.64198, 37.64034, 37.640472, 37.640514, 37.642668, 37.64605, 37.648748, 37.654157, 37.655079, 37.655502)))",0.0266670540093506,FALSE,TRUE
060816023001,06,081,602300,1,1500000US060816023001,060816023001,1,BG,10130517,3294288,2019,06081,San Mateo,6.688903669147044,"(5,Inf]",FALSE,358,"list(list(c(-122.433716, -122.42858, -122.426924, -122.424064, -122.420538, -122.410656, -122.410247, -122.41021, -122.408268, -122.406389, -122.404919, -122.404025, -122.399439, -122.398932, -122.398776, -122.397336, -122.396476, -122.395679, -122.393139, -122.393186, -122.388221, -122.380995, -122.380995, -122.374291, -122.376241, -122.380044, -122.387245, -122.391215, -122.389313, -122.384322, -122.38049553644, -122.38191, -122.392182, -122.398341, -122.401995, -122.403661, -122.405412, -122.406059, 
-122.406886, -122.411311, -122.411425, -122.411577, -122.416763, -122.417316, -122.419006, -122.423331, -122.423435, -122.423462, -122.424997, -122.427492, -122.429534, -122.433353, -122.434433, -122.433716, 37.655502, 37.65278, 37.652069, 37.655237, 37.654473, 37.652009, 37.651583, 37.650026, 37.653711, 37.657442, 37.660116, 37.661097, 37.664126, 37.664519, 37.664635, 37.665922, 37.666801, 37.667715, 37.670034, 37.669493, 37.671784, 37.6717699703916, 37.667855, 37.662206, 37.655249, 37.647721, 37.64734, 
37.646404, 37.640193, 37.640382, 37.6353526118977, 37.635399, 37.635134, 37.635134, 37.635476, 37.635538, 37.635401, 37.635128, 37.635269, 37.635537, 37.641228, 37.641231, 37.639353, 37.639188, 37.64198, 37.64034, 37.640472, 37.640514, 37.642668, 37.64605, 37.648748, 37.654157, 37.655079, 37.655502)))",0.0266670540093506,FALSE,TRUE
060816032002,06,081,603200,2,1500000US060816032002,060816032002,2,BG,298991,0,2020,06081,San Mateo,5.079323225664689,"(5,Inf]",FALSE,73,"list(list(c(-122.50589, -122.503819, -122.498666, -122.497404, -122.499394, -122.501518, -122.504643, -122.50589, 37.593562, 37.59594, 37.59163, 37.591165, 37.588283, 37.589157, 37.591649, 37.593562)))",0.2441545063229328,FALSE,FALSE
060816032002,06,081,603200,2,1500000US060816032002,060816032002,2,BG,298991,0,2019,06081,San Mateo,4.894074074074074,"(4,5]",FALSE,73,"list(list(c(-122.50589, -122.503819, -122.498666, -122.497404, -122.499394, -122.501518, -122.504643, -122.50589, 37.593562, 37.59594, 37.59163, 37.591165, 37.588283, 37.589157, 37.591649, 37.593562)))",0.2441545063229328,FALSE,FALSE
060816032004,06,081,603200,4,1500000US060816032004,060816032004,4,BG,3482534,1796604,2020,06081,San Mateo,9.52106227106227,"(5,Inf]",FALSE,54,"list(list(c(-122.520852, -122.515326, -122.514724, -122.514290175257, -122.507648, -122.507464202176, -122.502021450898, -122.501386, -122.501258817324, -122.500429, -122.501021606543, -122.501967398712, -122.502126, -122.50233, -122.498432110596, -122.49821, -122.497006194107, -122.497168, -122.49362, -122.496853, -122.498261, -122.498336, -122.500104, -122.500406, -122.503819, -122.50589, -122.504643, -122.501518, -122.499394, -122.499827, -122.499054, -122.498555, -122.497796, -122.493964, -122.495265, 
-122.502968, -122.504202, -122.505887, -122.504387, -122.502566, -122.498487, -122.496587, -122.497582, -122.498535, -122.500361, -122.501916, -122.509125, -122.510795, -122.512234, -122.514216, -122.51233, -122.512764, -122.513827, -122.508881, -122.510679, -122.51405, -122.514714, -122.517417749817, -122.517187, -122.520852, 37.594178, 37.595564, 37.598285, 37.5981491998578, 37.59607, 37.5961746960779, 37.5992750304452, 37.599637, 37.6002358350428, 37.604143, 37.604936750544, 37.6062035658645, 
37.606416, 37.608285, 37.6082679703861, 37.608267, 37.6115377338473, 37.610869, 37.609848, 37.607797, 37.606221, 37.601965, 37.599548, 37.599148, 37.59594, 37.593562, 37.591649, 37.589157, 37.588283, 37.587623, 37.583829, 37.583578, 37.583197, 37.582177, 37.580584, 37.580257, 37.580051, 37.577876, 37.576038, 37.576818, 37.574638, 37.570338, 37.570514, 37.571347, 37.572344, 37.572194, 37.574061, 37.576395, 37.57686, 37.579908, 37.581419, 37.583335, 37.584517, 37.585055, 37.585466, 37.585175, 37.586145, 
37.5867975870658, 37.590637, 37.594178)))",0.010228942679657172,FALSE,TRUE
060816032004,06,081,603200,4,1500000US060816032004,060816032004,4,BG,3482534,1796604,2019,06081,San Mateo,8.126713947990543,"(5,Inf]",FALSE,54,"list(list(c(-122.520852, -122.515326, -122.514724, -122.514290175257, -122.507648, -122.507464202176, -122.502021450898, -122.501386, -122.501258817324, -122.500429, -122.501021606543, -122.501967398712, -122.502126, -122.50233, -122.498432110596, -122.49821, -122.497006194107, -122.497168, -122.49362, -122.496853, -122.498261, -122.498336, -122.500104, -122.500406, -122.503819, -122.50589, -122.504643, -122.501518, -122.499394, -122.499827, -122.499054, -122.498555, -122.497796, -122.493964, -122.495265, 
-122.502968, -122.504202, -122.505887, -122.504387, -122.502566, -122.498487, -122.496587, -122.497582, -122.498535, -122.500361, -122.501916, -122.509125, -122.510795, -122.512234, -122.514216, -122.51233, -122.512764, -122.513827, -122.508881, -122.510679, -122.51405, -122.514714, -122.517417749817, -122.517187, -122.520852, 37.594178, 37.595564, 37.598285, 37.5981491998578, 37.59607, 37.5961746960779, 37.5992750304452, 37.599637, 37.6002358350428, 37.604143, 37.604936750544, 37.6062035658645, 
37.606416, 37.608285, 37.6082679703861, 37.608267, 37.6115377338473, 37.610869, 37.609848, 37.607797, 37.606221, 37.601965, 37.599548, 37.599148, 37.59594, 37.593562, 37.591649, 37.589157, 37.588283, 37.587623, 37.583829, 37.583578, 37.583197, 37.582177, 37.580584, 37.580257, 37.580051, 37.577876, 37.576038, 37.576818, 37.574638, 37.570338, 37.570514, 37.571347, 37.572344, 37.572194, 37.574061, 37.576395, 37.57686, 37.579908, 37.581419, 37.583335, 37.584517, 37.585055, 37.585466, 37.585175, 37.586145, 
37.5867975870658, 37.590637, 37.594178)))",0.010228942679657172,FALSE,TRUE
060816041021,06,081,604102,1,1500000US060816041021,060816041021,1,BG,2291381,0,2020,06081,San Mateo,3.6802721088435373,"(3,4]",FALSE,256,"list(list(c(-122.439679, -122.436644, -122.436531, -122.433784, -122.432695, -122.423462, -122.423435, -122.423331, -122.419006, -122.417316, -122.416763, -122.413759, -122.41567, -122.417119, -122.418981, -122.4166, -122.419782, -122.423383, -122.427589, -122.428575, -122.430455, -122.435038, -122.43782, -122.439679, 37.636303, 37.637675, 37.637727, 37.635334, 37.634549, 37.640514, 37.640472, 37.64034, 37.64198, 37.639188, 37.639353, 37.634184, 37.634043, 37.633678, 37.632888, 37.628826, 37.627608, 
37.626274, 37.624983, 37.624394, 37.626756, 37.630338, 37.632863, 37.636303)))",0.11172301769107801,FALSE,FALSE
060816041021,06,081,604102,1,1500000US060816041021,060816041021,1,BG,2291381,0,2019,06081,San Mateo,4.249812593703148,"(4,5]",FALSE,256,"list(list(c(-122.439679, -122.436644, -122.436531, -122.433784, -122.432695, -122.423462, -122.423435, -122.423331, -122.419006, -122.417316, -122.416763, -122.413759, -122.41567, -122.417119, -122.418981, -122.4166, -122.419782, -122.423383, -122.427589, -122.428575, -122.430455, -122.435038, -122.43782, -122.439679, 37.636303, 37.637675, 37.637727, 37.635334, 37.634549, 37.640514, 37.640472, 37.64034, 37.64198, 37.639188, 37.639353, 37.634184, 37.634043, 37.633678, 37.632888, 37.628826, 37.627608, 
37.626274, 37.624983, 37.624394, 37.626756, 37.630338, 37.632863, 37.636303)))",0.11172301769107801,FALSE,FALSE
060816044002,06,081,604400,2,1500000US060816044002,060816044002,2,BG,1129028,30068,2019,06081,San Mateo,6.162754359598273,"(5,Inf]",FALSE,108,"list(list(c(-122.398083, -122.396469, -122.392091, -122.387791, -122.383531, -122.378861, -122.377843162153, -122.378545, -122.374646616523, -122.374915, -122.378768, -122.379517, -122.384056, -122.384488, -122.396533, -122.399083, -122.398083, 37.612635, 37.612862, 37.609989, 37.607223, 37.604481, 37.60724, 37.6066885881264, 37.605592, 37.6043126543388, 37.60409, 37.601391, 37.601009, 37.597918, 37.597611, 37.609462, 37.612019, 37.612635)))",0.09317606134435802,FALSE,TRUE
060816044002,06,081,604400,2,1500000US060816044002,060816044002,2,BG,1129028,30068,2020,06081,San Mateo,4.307291666666667,"(4,5]",FALSE,108,"list(list(c(-122.398083, -122.396469, -122.392091, -122.387791, -122.383531, -122.378861, -122.377843162153, -122.378545, -122.374646616523, -122.374915, -122.378768, -122.379517, -122.384056, -122.384488, -122.396533, -122.399083, -122.398083, 37.612635, 37.612862, 37.609989, 37.607223, 37.604481, 37.60724, 37.6066885881264, 37.605592, 37.6043126543388, 37.60409, 37.601391, 37.601009, 37.597918, 37.597611, 37.609462, 37.612019, 37.612635)))",0.09317606134435802,FALSE,TRUE
060816044003,06,081,604400,3,1500000US060816044003,060816044003,3,BG,588196,0,2019,06081,San Mateo,4.545237255593433,"(4,5]",FALSE,172,"list(list(c(-122.398746, -122.396533, -122.384488, -122.387148, -122.389388, -122.390939, -122.39328, -122.393898, -122.395472, -122.397541, -122.398161, -122.39976, -122.398746, 37.607876, 37.609462, 37.597611, 37.595636, 37.597461, 37.599181, 37.601034, 37.602596, 37.603764, 37.605299, 37.605775, 37.60737, 37.607876)))",0.29241953362484613,FALSE,FALSE
060816044003,06,081,604400,3,1500000US060816044003,060816044003,3,BG,588196,0,2020,06081,San Mateo,4.133376707872479,"(4,5]",FALSE,172,"list(list(c(-122.398746, -122.396533, -122.384488, -122.387148, -122.389388, -122.390939, -122.39328, -122.393898, -122.395472, -122.397541, -122.398161, -122.39976, -122.398746, 37.607876, 37.609462, 37.597611, 37.595636, 37.597461, 37.599181, 37.601034, 37.602596, 37.603764, 37.605299, 37.605775, 37.60737, 37.607876)))",0.29241953362484613,FALSE,FALSE
060816048002,06,081,604800,2,1500000US060816048002,060816048002,2,BG,397773,0,2019,06081,San Mateo,3.5444444444444443,"(3,4]",FALSE,103,"list(list(c(-122.404344, -122.402312, -122.400628, -122.397068, -122.395472, -122.393898, -122.39328, -122.397652, -122.398539, -122.399797, -122.402083, -122.402176, -122.404822, -122.404344, 37.599605, 37.600669, 37.599011, 37.601734, 37.603764, 37.602596, 37.601034, 37.59597, 37.595309, 37.594598, 37.596867, 37.598126, 37.599331, 37.599605)))",0.2589416576791285,FALSE,FALSE
060816050001,06,081,605000,1,1500000US060816050001,060816050001,1,BG,554269,0,2019,06081,San Mateo,3.075551258292375,"(3,4]",FALSE,164,"list(list(c(-122.390105, -122.387148, -122.384488, -122.382047, -122.379136, -122.380568, -122.377896, -122.380979, -122.383455, -122.384457, -122.388453, -122.388313, -122.388418, -122.390105, 37.592501, 37.595636, 37.597611, 37.595754, 37.594173, 37.59247, 37.590909, 37.59194, 37.588924, 37.587975, 37.590119, 37.59119, 37.591267, 37.592501)))",0.29588521097156795,FALSE,FALSE
060816051002,06,081,605100,2,1500000US060816051002,060816051002,2,BG,2447565,1653163,2019,06081,San Mateo,4.565379701767613,"(4,5]",FALSE,184,"list(list(c(-122.384056, -122.379517, -122.378768, -122.374915, -122.374646616523, -122.369824, -122.360219, -122.359612373909, -122.363268, -122.361393, -122.362937, -122.364054, -122.366253, -122.36961, -122.371898, -122.37333, -122.371092, -122.379136, -122.382047, -122.384488, -122.384056, 37.597918, 37.601009, 37.601391, 37.60409, 37.6043126543388, 37.60273, 37.592501, 37.5924841624502, 37.587808, 37.587021, 37.584581, 37.582955, 37.584188, 37.586127, 37.587488, 37.58834, 37.590709, 37.594173, 
37.595754, 37.597611, 37.597918)))",0.04487008160502233,FALSE,TRUE
060816054004,06,081,605400,4,1500000US060816054004,060816054004,4,BG,463456,0,2019,06081,San Mateo,3.2178639846743295,"(3,4]",FALSE,69,"list(list(c(-122.352897, -122.350352, -122.344841, -122.340793, -122.344617, -122.34541, -122.350721, -122.352897, 37.583803, 37.586885, 37.586747, 37.582946, 37.580279, 37.580308, 37.582541, 37.583803)))",0.148881447213975,FALSE,FALSE
060816055002,06,081,605500,2,1500000US060816055002,060816055002,2,BG,354440,0,2020,06081,San Mateo,6.1563146997929605,"(5,Inf]",FALSE,44,"list(list(c(-122.352923, -122.352686, -122.35266, -122.349925, -122.344358, -122.342844, -122.347659, -122.34852, -122.35005, -122.349554, -122.351914, -122.354011, -122.352923, 37.574814, 37.575689, 37.577084, 37.576574, 37.579866, 37.579229, 37.57587, 37.574188, 37.57306, 37.570964, 37.569949, 37.571973, 37.574814)))",0.12413948764247827,FALSE,FALSE
060816055002,06,081,605500,2,1500000US060816055002,060816055002,2,BG,354440,0,2019,06081,San Mateo,6.707282913165266,"(5,Inf]",FALSE,44,"list(list(c(-122.352923, -122.352686, -122.35266, -122.349925, -122.344358, -122.342844, -122.347659, -122.34852, -122.35005, -122.349554, -122.351914, -122.354011, -122.352923, 37.574814, 37.575689, 37.577084, 37.576574, 37.579866, 37.579229, 37.57587, 37.574188, 37.57306, 37.570964, 37.569949, 37.571973, 37.574814)))",0.12413948764247827,FALSE,FALSE
060816063002,06,081,606300,2,1500000US060816063002,060816063002,2,BG,311064,0,2019,06081,San Mateo,5.459767987165248,"(5,Inf]",FALSE,91,"list(list(c(-122.325164, -122.320777, -122.323295, -122.321749, -122.320904, -122.318556, -122.314384, -122.315944, -122.317389, -122.319361, -122.322077, -122.324479, -122.325164, 37.56228, 37.565286, 37.567591, 37.568659, 37.567901, 37.565748, 37.561928, 37.560854, 37.562179, 37.56082, 37.563315, 37.561645, 37.56228)))",0.2925442995653627,FALSE,FALSE
060816063003,06,081,606300,3,1500000US060816063003,060816063003,3,BG,335695,0,2020,06081,San Mateo,6.113137254901961,"(5,Inf]",FALSE,128,"list(list(c(-122.330004, -122.325816, -122.323295, -122.320777, -122.325164, -122.327089, -122.328089, -122.329655, -122.330004, 37.566991, 37.569894, 37.567591, 37.565286, 37.56228, 37.564012, 37.565381, 37.56676, 37.566991)))",0.38129850012660305,TRUE,FALSE
060816063003,06,081,606300,3,1500000US060816063003,060816063003,3,BG,335695,0,2019,06081,San Mateo,7.919864801266418,"(5,Inf]",FALSE,128,"list(list(c(-122.330004, -122.325816, -122.323295, -122.320777, -122.325164, -122.327089, -122.328089, -122.329655, -122.330004, 37.566991, 37.569894, 37.567591, 37.565286, 37.56228, 37.564012, 37.565381, 37.56676, 37.566991)))",0.38129850012660305,TRUE,FALSE
060816066002,06,081,606600,2,1500000US060816066002,060816066002,2,BG,610723,0,2019,06081,San Mateo,6.2044462629569015,"(5,Inf]",FALSE,108,"list(list(c(-122.324696, -122.316504, -122.315282, -122.311151, -122.310955, -122.309141, -122.312052, -122.313607, -122.318854, -122.322924, -122.324696, 37.54873, 37.554407, 37.553287, 37.556188, 37.555895, 37.552189, 37.55033, 37.54954, 37.547935, 37.547103, 37.54873)))",0.17683958193812907,FALSE,FALSE
060816067002,06,081,606700,2,1500000US060816067002,060816067002,2,BG,1628933,0,2019,06081,San Mateo,4.03901895206243,"(4,5]",FALSE,257,"list(list(c(-122.329556, -122.328594, -122.324442, -122.322924, -122.317382, -122.313464, -122.31648, -122.315114, -122.312912, -122.312105, -122.319958, -122.320675, -122.323746, -122.324826, -122.325098, -122.325351, -122.325748, -122.326555, -122.32977, -122.32928, -122.329148, -122.329963, -122.329556, 37.542337, 37.543563, 37.546608, 37.547103, 37.542879, 37.543881, 37.542176, 37.541104, 37.539009, 37.537886, 37.534711, 37.533194, 37.532304, 37.532895, 37.53301, 37.533068, 37.533082, 37.533021, 
37.532594, 37.534333, 37.535281, 37.540999, 37.542337)))",0.15777198939428447,FALSE,FALSE
060816068002,06,081,606800,2,1500000US060816068002,060816068002,2,BG,1706011,0,2019,06081,San Mateo,3.8548922056384742,"(3,4]",FALSE,203,"list(list(c(-122.344197, -122.343629, -122.341752, -122.341671, -122.338064, -122.341744, -122.339288, -122.335942, -122.334366, -122.332315, -122.329963, -122.329148, -122.32928, -122.32977, -122.3323, -122.332654, -122.332313, -122.32995, -122.329275, -122.328994, -122.329867, -122.330197, -122.330576, -122.33117, -122.33426, -122.334678, -122.335525, -122.336238, -122.336869, -122.337672, -122.33634, -122.33742, -122.337406, -122.334157, -122.334965, -122.336274, -122.341937, -122.34385, -122.344197, 
37.535127, 37.533451, 37.53176, 37.531831, 37.535048, 37.537987, 37.540222, 37.538061, 37.539182, 37.539451, 37.540999, 37.535281, 37.534333, 37.532594, 37.525173, 37.522001, 37.521412, 37.518159, 37.516946, 37.514835, 37.512965, 37.512587, 37.512249, 37.513099, 37.515747, 37.516126, 37.517246, 37.518192, 37.519021, 37.519824, 37.520869, 37.521983, 37.522076, 37.526, 37.528187, 37.529301, 37.531538, 37.533472, 37.535127)))",0.11899102643535124,FALSE,FALSE
060816072002,06,081,607200,2,1500000US060816072002,060816072002,2,BG,524334,0,2019,06081,San Mateo,4.19299023957409,"(4,5]",FALSE,169,"list(list(c(-122.302703, -122.294632, -122.287413, -122.291291, -122.29328, -122.29436, -122.29675, -122.294724, -122.297714, -122.301547, -122.302703, 37.531003, 37.534465, 37.529267, 37.527645, 37.526978, 37.526488, 37.527177, 37.528064, 37.530805, 37.529221, 37.531003)))",0.3223136397792247,FALSE,FALSE
060816073003,06,081,607300,3,1500000US060816073003,060816073003,3,BG,361933,0,2019,06081,San Mateo,5.683733890630442,"(5,Inf]",FALSE,67,"list(list(c(-122.318062, -122.310793, -122.307896, -122.310021, -122.311267, -122.31286, -122.313049, -122.314865, -122.315528, -122.316935, -122.318062, 37.532984, 37.535844, 37.531343, 37.531003, 37.529977, 37.529358, 37.529812, 37.529803, 37.530423, 37.531228, 37.532984)))",0.1851171349393396,FALSE,FALSE
060816076001,06,081,607600,1,1500000US060816076001,060816076001,1,BG,588103,0,2020,06081,San Mateo,3.5416666666666665,"(3,4]",FALSE,84,"list(list(c(-122.311673, -122.308861, -122.308733, -122.302781, -122.296278, -122.299449, -122.308155, -122.308899, -122.309013, -122.305386, -122.302159, -122.303243, -122.304999, -122.307837, -122.310032, -122.311673, 37.563803, 37.565748, 37.565871, 37.560331, 37.553346, 37.552826, 37.552519, 37.552295, 37.552536, 37.554619, 37.555115, 37.557618, 37.559281, 37.561739, 37.562301, 37.563803)))",0.14283212294445022,FALSE,FALSE
060816076001,06,081,607600,1,1500000US060816076001,060816076001,1,BG,588103,0,2019,06081,San Mateo,6.042437114775946,"(5,Inf]",FALSE,84,"list(list(c(-122.311673, -122.308861, -122.308733, -122.302781, -122.296278, -122.299449, -122.308155, -122.308899, -122.309013, -122.305386, -122.302159, -122.303243, -122.304999, -122.307837, -122.310032, -122.311673, 37.563803, 37.565748, 37.565871, 37.560331, 37.553346, 37.552826, 37.552519, 37.552295, 37.552536, 37.554619, 37.555115, 37.557618, 37.559281, 37.561739, 37.562301, 37.563803)))",0.14283212294445022,FALSE,FALSE
060816079001,06,081,607900,1,1500000US060816079001,060816079001,1,BG,682254,9641,2020,06081,San Mateo,5.58510101010101,"(5,Inf]",FALSE,108,"list(list(c(-122.292151, -122.28751, -122.287879, -122.286848, -122.285246, -122.284615, -122.281467, -122.279549, -122.279687, -122.284936, -122.288983, -122.289159, -122.291627, -122.292052, -122.290818, -122.293034, -122.292151, 37.56327, 37.564103, 37.562935, 37.561966, 37.562325, 37.559834, 37.562889, 37.562105, 37.5595, 37.556297, 37.554746, 37.554897, 37.556253, 37.556831, 37.560158, 37.562225, 37.56327)))",0.15609304880075733,FALSE,FALSE
060816079001,06,081,607900,1,1500000US060816079001,060816079001,1,BG,682254,9641,2019,06081,San Mateo,7.48960960960961,"(5,Inf]",FALSE,108,"list(list(c(-122.292151, -122.28751, -122.287879, -122.286848, -122.285246, -122.284615, -122.281467, -122.279549, -122.279687, -122.284936, -122.288983, -122.289159, -122.291627, -122.292052, -122.290818, -122.293034, -122.292151, 37.56327, 37.564103, 37.562935, 37.561966, 37.562325, 37.559834, 37.562889, 37.562105, 37.5595, 37.556297, 37.554746, 37.554897, 37.556253, 37.556831, 37.560158, 37.562225, 37.56327)))",0.15609304880075733,FALSE,FALSE
060816080044,06,081,608004,4,1500000US060816080044,060816080044,4,BG,2476800,2001302,2019,06081,San Mateo,7.775741556534508,"(5,Inf]",FALSE,108,"list(list(c(-122.288445441126, -122.284259, -122.273563, -122.262868, -122.262434746532, -122.270085, -122.268431, -122.267968, -122.268053, -122.269061, -122.271393, -122.272243, -122.277437, -122.279531, -122.283043, -122.283552, -122.284486, -122.282008, -122.282483, -122.285306, -122.285158, -122.283028, -122.279551, -122.279687, -122.279549, -122.279417, -122.28446, -122.284537, -122.288366, -122.288445441126, 37.5754331901364, 37.575421, 37.570523, 37.573914, 37.5736751439632, 37.566765, 37.56552, 
37.565516, 37.562776, 37.561347, 37.55861, 37.557727, 37.554371, 37.55289, 37.549336, 37.548271, 37.550465, 37.551459, 37.55386, 37.553625, 37.554022, 37.554503, 37.5556, 37.5595, 37.562105, 37.564236, 37.564866, 37.570622, 37.570473, 37.5754331901364)))",0.02411736043529156,FALSE,TRUE
060816087003,06,081,608700,3,1500000US060816087003,060816087003,3,BG,290970,0,2019,06081,San Mateo,3.9326007326007324,"(3,4]",FALSE,43,"list(list(c(-122.28417, -122.28394, -122.281533, -122.278709, -122.278252, -122.27381, -122.275051, -122.277207, -122.279006, -122.278795, -122.281331, -122.282874, -122.283939, -122.285407, -122.28417, 37.523722, 37.523783, 37.523515, 37.522109, 37.522073, 37.518634, 37.51757, 37.519129, 37.516914, 37.517661, 37.520409, 37.520752, 37.522808, 37.522465, 37.523722)))",0.14778155823624428,FALSE,FALSE
060816090002,06,081,609000,2,1500000US060816090002,060816090002,2,BG,841678,0,2019,06081,San Mateo,3.3563482930571538,"(3,4]",FALSE,140,"list(list(c(-122.294295, -122.290227, -122.283858, -122.282253, -122.279006, -122.277207, -122.275051, -122.27452, -122.277333, -122.278571, -122.279217, -122.279087, -122.282088, -122.282569, -122.284976, -122.286838, -122.288585, -122.292459, -122.294295, 37.512112, 37.513302, 37.515092, 37.516549, 37.516914, 37.519129, 37.51757, 37.515867, 37.515511, 37.513165, 37.512759, 37.512088, 37.510372, 37.510243, 37.509828, 37.51062, 37.507417, 37.508878, 37.512112)))",0.16633439391311167,FALSE,FALSE
060816091001,06,081,609100,1,1500000US060816091001,060816091001,1,BG,1232796,0,2019,06081,San Mateo,7.332427536231884,"(5,Inf]",FALSE,122,"list(list(c(-122.272457, -122.267923, -122.26498, -122.262406, -122.261186, -122.25922, -122.254691, -122.257516, -122.261349, -122.265791, -122.267399, -122.268029, -122.270209, -122.272289, -122.27152, -122.272457, 37.519849, 37.523798, 37.521272, 37.519338, 37.520458, 37.51938, 37.515761, 37.512159, 37.508953, 37.5128, 37.514185, 37.514999, 37.516857, 37.518604, 37.519309, 37.519849)))",0.09896203427006577,FALSE,TRUE
060816091001,06,081,609100,1,1500000US060816091001,060816091001,1,BG,1232796,0,2020,06081,San Mateo,4.8305462653288735,"(4,5]",FALSE,122,"list(list(c(-122.272457, -122.267923, -122.26498, -122.262406, -122.261186, -122.25922, -122.254691, -122.257516, -122.261349, -122.265791, -122.267399, -122.268029, -122.270209, -122.272289, -122.27152, -122.272457, 37.519849, 37.523798, 37.521272, 37.519338, 37.520458, 37.51938, 37.515761, 37.512159, 37.508953, 37.5128, 37.514185, 37.514999, 37.516857, 37.518604, 37.519309, 37.519849)))",0.09896203427006577,FALSE,TRUE
060816091002,06,081,609100,2,1500000US060816091002,060816091002,2,BG,2140318,1663,2019,06081,San Mateo,8.794251328340055,"(5,Inf]",FALSE,142,"list(list(c(-122.261349, -122.257516, -122.254691, -122.251752, -122.248605, -122.248602, -122.248554, -122.24507, -122.245034, -122.245971, -122.240132, -122.238135, -122.240686, -122.241191, -122.243094, -122.244501, -122.245104, -122.244216, -122.244229, -122.24424, -122.248671, -122.252293, -122.258298, -122.261349, 37.508953, 37.512159, 37.515761, 37.517444, 37.518148, 37.516493, 37.512677, 37.507688, 37.506018, 37.504753, 37.499629, 37.498146, 37.497868, 37.498176, 37.496487, 37.495493, 37.494993, 
37.494245, 37.494112, 37.49407, 37.4977, 37.50082, 37.506263, 37.508953)))",0.06629377198023698,FALSE,TRUE
060816091002,06,081,609100,2,1500000US060816091002,060816091002,2,BG,2140318,1663,2020,06081,San Mateo,5.456636500754147,"(5,Inf]",FALSE,142,"list(list(c(-122.261349, -122.257516, -122.254691, -122.251752, -122.248605, -122.248602, -122.248554, -122.24507, -122.245034, -122.245971, -122.240132, -122.238135, -122.240686, -122.241191, -122.243094, -122.244501, -122.245104, -122.244216, -122.244229, -122.24424, -122.248671, -122.252293, -122.258298, -122.261349, 37.508953, 37.512159, 37.515761, 37.517444, 37.518148, 37.516493, 37.512677, 37.507688, 37.506018, 37.504753, 37.499629, 37.498146, 37.497868, 37.498176, 37.496487, 37.495493, 37.494993, 
37.494245, 37.494112, 37.49407, 37.4977, 37.50082, 37.506263, 37.508953)))",0.06629377198023698,FALSE,TRUE
060816092012,06,081,609201,2,1500000US060816092012,060816092012,2,BG,316213,0,2019,06081,San Mateo,5.7004178720668595,"(5,Inf]",FALSE,92,"list(list(c(-122.263364, -122.258298, -122.252293, -122.255399, -122.258822, -122.25965, -122.26091, -122.263007, -122.262994, -122.263364, 37.502439, 37.506263, 37.50082, 37.50318, 37.501369, 37.500646, 37.497433, 37.499806, 37.502071, 37.502439)))",0.29094313010534034,FALSE,FALSE
