"Notes"	"County"	"County Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Cambria County, PA"	"42021"	"May, 1999"	"1999/05"	167	Not Applicable	Not Applicable
	"Cambria County, PA"	"42021"	"Jun., 1999"	"1999/06"	149	Not Applicable	Not Applicable
	"Cambria County, PA"	"42021"	"Jul., 1999"	"1999/07"	148	Not Applicable	Not Applicable
	"Cambria County, PA"	"42021"	"Aug., 1999"	"1999/08"	133	Not Applicable	Not Applicable
	"Cambria County, PA"	"42021"	"Sep., 1999"	"1999/09"	162	Not Applicable	Not Applicable
	"Cambria County, PA"	"42021"	"Oct., 1999"	"1999/10"	146	Not Applicable	Not Applicable
	"Cambria County, PA"	"42021"	"Nov., 1999"	"1999/11"	145	Not Applicable	Not Applicable
	"Cambria County, PA"	"42021"	"Dec., 1999"	"1999/12"	187	Not Applicable	Not Applicable
	"Cameron County, PA"	"42023"	"Mar., 1999"	"1999/03"	11	Not Applicable	Not Applicable
	"Cameron County, PA"	"42023"	"Sep., 1999"	"1999/09"	11	Not Applicable	Not Applicable
	"Carbon County, PA"	"42025"	"Jan., 1999"	"1999/01"	78	Not Applicable	Not Applicable
	"Carbon County, PA"	"42025"	"Feb., 1999"	"1999/02"	74	Not Applicable	Not Applicable
	"Carbon County, PA"	"42025"	"Mar., 1999"	"1999/03"	80	Not Applicable	Not Applicable
	"Carbon County, PA"	"42025"	"Apr., 1999"	"1999/04"	53	Not Applicable	Not Applicable
	"Carbon County, PA"	"42025"	"May, 1999"	"1999/05"	53	Not Applicable	Not Applicable
	"Carbon County, PA"	"42025"	"Jun., 1999"	"1999/06"	59	Not Applicable	Not Applicable
	"Carbon County, PA"	"42025"	"Jul., 1999"	"1999/07"	48	Not Applicable	Not Applicable
	"Carbon County, PA"	"42025"	"Aug., 1999"	"1999/08"	52	Not Applicable	Not Applicable
	"Carbon County, PA"	"42025"	"Sep., 1999"	"1999/09"	62	Not Applicable	Not Applicable
	"Carbon County, PA"	"42025"	"Oct., 1999"	"1999/10"	49	Not Applicable	Not Applicable
	"Carbon County, PA"	"42025"	"Nov., 1999"	"1999/11"	45	Not Applicable	Not Applicable
	"Carbon County, PA"	"42025"	"Dec., 1999"	"1999/12"	56	Not Applicable	Not Applicable
	"Centre County, PA"	"42027"	"Jan., 1999"	"1999/01"	72	Not Applicable	Not Applicable
	"Centre County, PA"	"42027"	"Feb., 1999"	"1999/02"	75	Not Applicable	Not Applicable
	"Centre County, PA"	"42027"	"Mar., 1999"	"1999/03"	90	Not Applicable	Not Applicable
	"Centre County, PA"	"42027"	"Apr., 1999"	"1999/04"	62	Not Applicable	Not Applicable
	"Centre County, PA"	"42027"	"May, 1999"	"1999/05"	60	Not Applicable	Not Applicable
	"Centre County, PA"	"42027"	"Jun., 1999"	"1999/06"	59	Not Applicable	Not Applicable
	"Centre County, PA"	"42027"	"Jul., 1999"	"1999/07"	62	Not Applicable	Not Applicable
	"Centre County, PA"	"42027"	"Aug., 1999"	"1999/08"	51	Not Applicable	Not Applicable
	"Centre County, PA"	"42027"	"Sep., 1999"	"1999/09"	39	Not Applicable	Not Applicable
	"Centre County, PA"	"42027"	"Oct., 1999"	"1999/10"	76	Not Applicable	Not Applicable
	"Centre County, PA"	"42027"	"Nov., 1999"	"1999/11"	75	Not Applicable	Not Applicable
	"Centre County, PA"	"42027"	"Dec., 1999"	"1999/12"	63	Not Applicable	Not Applicable
	"Chester County, PA"	"42029"	"Jan., 1999"	"1999/01"	321	Not Applicable	Not Applicable
	"Chester County, PA"	"42029"	"Feb., 1999"	"1999/02"	291	Not Applicable	Not Applicable
	"Chester County, PA"	"42029"	"Mar., 1999"	"1999/03"	291	Not Applicable	Not Applicable
	"Chester County, PA"	"42029"	"Apr., 1999"	"1999/04"	259	Not Applicable	Not Applicable
	"Chester County, PA"	"42029"	"May, 1999"	"1999/05"	261	Not Applicable	Not Applicable
	"Chester County, PA"	"42029"	"Jun., 1999"	"1999/06"	220	Not Applicable	Not Applicable
	"Chester County, PA"	"42029"	"Jul., 1999"	"1999/07"	200	Not Applicable	Not Applicable
	"Chester County, PA"	"42029"	"Aug., 1999"	"1999/08"	243	Not Applicable	Not Applicable
	"Chester County, PA"	"42029"	"Sep., 1999"	"1999/09"	216	Not Applicable	Not Applicable
	"Chester County, PA"	"42029"	"Oct., 1999"	"1999/10"	242	Not Applicable	Not Applicable
	"Chester County, PA"	"42029"	"Nov., 1999"	"1999/11"	233	Not Applicable	Not Applicable
	"Chester County, PA"	"42029"	"Dec., 1999"	"1999/12"	246	Not Applicable	Not Applicable
	"Clarion County, PA"	"42031"	"Jan., 1999"	"1999/01"	43	Not Applicable	Not Applicable
	"Clarion County, PA"	"42031"	"Feb., 1999"	"1999/02"	40	Not Applicable	Not Applicable
	"Clarion County, PA"	"42031"	"Mar., 1999"	"1999/03"	52	Not Applicable	Not Applicable
	"Clarion County, PA"	"42031"	"Apr., 1999"	"1999/04"	27	Not Applicable	Not Applicable
	"Clarion County, PA"	"42031"	"May, 1999"	"1999/05"	23	Not Applicable	Not Applicable
	"Clarion County, PA"	"42031"	"Jun., 1999"	"1999/06"	27	Not Applicable	Not Applicable
	"Clarion County, PA"	"42031"	"Jul., 1999"	"1999/07"	23	Not Applicable	Not Applicable
	"Clarion County, PA"	"42031"	"Aug., 1999"	"1999/08"	36	Not Applicable	Not Applicable
	"Clarion County, PA"	"42031"	"Sep., 1999"	"1999/09"	24	Not Applicable	Not Applicable
	"Clarion County, PA"	"42031"	"Oct., 1999"	"1999/10"	26	Not Applicable	Not Applicable
	"Clarion County, PA"	"42031"	"Nov., 1999"	"1999/11"	34	Not Applicable	Not Applicable
	"Clarion County, PA"	"42031"	"Dec., 1999"	"1999/12"	54	Not Applicable	Not Applicable
	"Clearfield County, PA"	"42033"	"Jan., 1999"	"1999/01"	67	Not Applicable	Not Applicable
	"Clearfield County, PA"	"42033"	"Feb., 1999"	"1999/02"	85	Not Applicable	Not Applicable
	"Clearfield County, PA"	"42033"	"Mar., 1999"	"1999/03"	101	Not Applicable	Not Applicable
	"Clearfield County, PA"	"42033"	"Apr., 1999"	"1999/04"	76	Not Applicable	Not Applicable
	"Clearfield County, PA"	"42033"	"May, 1999"	"1999/05"	75	Not Applicable	Not Applicable
	"Clearfield County, PA"	"42033"	"Jun., 1999"	"1999/06"	67	Not Applicable	Not Applicable
	"Clearfield County, PA"	"42033"	"Jul., 1999"	"1999/07"	67	Not Applicable	Not Applicable
	"Clearfield County, PA"	"42033"	"Aug., 1999"	"1999/08"	73	Not Applicable	Not Applicable
	"Clearfield County, PA"	"42033"	"Sep., 1999"	"1999/09"	69	Not Applicable	Not Applicable
	"Clearfield County, PA"	"42033"	"Oct., 1999"	"1999/10"	73	Not Applicable	Not Applicable
	"Clearfield County, PA"	"42033"	"Nov., 1999"	"1999/11"	66	Not Applicable	Not Applicable
	"Clearfield County, PA"	"42033"	"Dec., 1999"	"1999/12"	97	Not Applicable	Not Applicable
	"Clinton County, PA"	"42035"	"Jan., 1999"	"1999/01"	40	Not Applicable	Not Applicable
	"Clinton County, PA"	"42035"	"Feb., 1999"	"1999/02"	37	Not Applicable	Not Applicable
	"Clinton County, PA"	"42035"	"Mar., 1999"	"1999/03"	36	Not Applicable	Not Applicable
	"Clinton County, PA"	"42035"	"Apr., 1999"	"1999/04"	24	Not Applicable	Not Applicable
	"Clinton County, PA"	"42035"	"May, 1999"	"1999/05"	38	Not Applicable	Not Applicable
	"Clinton County, PA"	"42035"	"Jun., 1999"	"1999/06"	30	Not Applicable	Not Applicable
	"Clinton County, PA"	"42035"	"Jul., 1999"	"1999/07"	23	Not Applicable	Not Applicable
	"Clinton County, PA"	"42035"	"Aug., 1999"	"1999/08"	35	Not Applicable	Not Applicable
	"Clinton County, PA"	"42035"	"Sep., 1999"	"1999/09"	25	Not Applicable	Not Applicable
	"Clinton County, PA"	"42035"	"Oct., 1999"	"1999/10"	36	Not Applicable	Not Applicable
	"Clinton County, PA"	"42035"	"Nov., 1999"	"1999/11"	38	Not Applicable	Not Applicable
	"Clinton County, PA"	"42035"	"Dec., 1999"	"1999/12"	37	Not Applicable	Not Applicable
	"Columbia County, PA"	"42037"	"Jan., 1999"	"1999/01"	67	Not Applicable	Not Applicable
	"Columbia County, PA"	"42037"	"Feb., 1999"	"1999/02"	58	Not Applicable	Not Applicable
	"Columbia County, PA"	"42037"	"Mar., 1999"	"1999/03"	71	Not Applicable	Not Applicable
	"Columbia County, PA"	"42037"	"Apr., 1999"	"1999/04"	62	Not Applicable	Not Applicable
	"Columbia County, PA"	"42037"	"May, 1999"	"1999/05"	55	Not Applicable	Not Applicable
	"Columbia County, PA"	"42037"	"Jun., 1999"	"1999/06"	46	Not Applicable	Not Applicable
	"Columbia County, PA"	"42037"	"Jul., 1999"	"1999/07"	64	Not Applicable	Not Applicable
	"Columbia County, PA"	"42037"	"Aug., 1999"	"1999/08"	47	Not Applicable	Not Applicable
	"Columbia County, PA"	"42037"	"Sep., 1999"	"1999/09"	53	Not Applicable	Not Applicable
	"Columbia County, PA"	"42037"	"Oct., 1999"	"1999/10"	54	Not Applicable	Not Applicable
	"Columbia County, PA"	"42037"	"Nov., 1999"	"1999/11"	60	Not Applicable	Not Applicable
	"Columbia County, PA"	"42037"	"Dec., 1999"	"1999/12"	64	Not Applicable	Not Applicable
	"Crawford County, PA"	"42039"	"Jan., 1999"	"1999/01"	92	Not Applicable	Not Applicable
	"Crawford County, PA"	"42039"	"Feb., 1999"	"1999/02"	98	Not Applicable	Not Applicable
	"Crawford County, PA"	"42039"	"Mar., 1999"	"1999/03"	109	Not Applicable	Not Applicable
	"Crawford County, PA"	"42039"	"Apr., 1999"	"1999/04"	93	Not Applicable	Not Applicable
	"Crawford County, PA"	"42039"	"May, 1999"	"1999/05"	76	Not Applicable	Not Applicable
	"Crawford County, PA"	"42039"	"Jun., 1999"	"1999/06"	69	Not Applicable	Not Applicable
	"Crawford County, PA"	"42039"	"Jul., 1999"	"1999/07"	79	Not Applicable	Not Applicable
	"Crawford County, PA"	"42039"	"Aug., 1999"	"1999/08"	69	Not Applicable	Not Applicable
	"Crawford County, PA"	"42039"	"Sep., 1999"	"1999/09"	73	Not Applicable	Not Applicable
	"Crawford County, PA"	"42039"	"Oct., 1999"	"1999/10"	85	Not Applicable	Not Applicable
	"Crawford County, PA"	"42039"	"Nov., 1999"	"1999/11"	77	Not Applicable	Not Applicable
	"Crawford County, PA"	"42039"	"Dec., 1999"	"1999/12"	95	Not Applicable	Not Applicable
	"Cumberland County, PA"	"42041"	"Jan., 1999"	"1999/01"	213	Not Applicable	Not Applicable
	"Cumberland County, PA"	"42041"	"Feb., 1999"	"1999/02"	219	Not Applicable	Not Applicable
	"Cumberland County, PA"	"42041"	"Mar., 1999"	"1999/03"	228	Not Applicable	Not Applicable
	"Cumberland County, PA"	"42041"	"Apr., 1999"	"1999/04"	180	Not Applicable	Not Applicable
	"Cumberland County, PA"	"42041"	"May, 1999"	"1999/05"	146	Not Applicable	Not Applicable
	"Cumberland County, PA"	"42041"	"Jun., 1999"	"1999/06"	148	Not Applicable	Not Applicable
	"Cumberland County, PA"	"42041"	"Jul., 1999"	"1999/07"	143	Not Applicable	Not Applicable
	"Cumberland County, PA"	"42041"	"Aug., 1999"	"1999/08"	151	Not Applicable	Not Applicable
	"Cumberland County, PA"	"42041"	"Sep., 1999"	"1999/09"	134	Not Applicable	Not Applicable
	"Cumberland County, PA"	"42041"	"Oct., 1999"	"1999/10"	167	Not Applicable	Not Applicable
	"Cumberland County, PA"	"42041"	"Nov., 1999"	"1999/11"	157	Not Applicable	Not Applicable
	"Cumberland County, PA"	"42041"	"Dec., 1999"	"1999/12"	174	Not Applicable	Not Applicable
	"Dauphin County, PA"	"42043"	"Jan., 1999"	"1999/01"	251	Not Applicable	Not Applicable
	"Dauphin County, PA"	"42043"	"Feb., 1999"	"1999/02"	226	Not Applicable	Not Applicable
	"Dauphin County, PA"	"42043"	"Mar., 1999"	"1999/03"	249	Not Applicable	Not Applicable
