Date as of,First week,Last week,State,County name,FIPS County Code,Deaths involving COVID-19,Deaths from All Causes
09/30/2020,02/01/2020,09/26/2020,LA,Jefferson Parish,22051,775,4078
09/30/2020,02/01/2020,09/26/2020,LA,Natchitoches Parish,22069,16,220
09/30/2020,02/01/2020,09/26/2020,LA,Rapides Parish,22079,212,1480
09/30/2020,02/01/2020,09/26/2020,LA,Union Parish,22111,21,172
09/30/2020,02/01/2020,09/26/2020,LA,Washington Parish,22117,30,322
09/30/2020,02/01/2020,09/26/2020,MA,Plymouth County,25023,612,3421
09/30/2020,02/01/2020,09/26/2020,MD,Calvert County,24009,15,422
09/30/2020,02/01/2020,09/26/2020,ME,Androscoggin County,23001,11,919
09/30/2020,02/01/2020,09/26/2020,ME,Kennebec County,23011,11,935
09/30/2020,02/01/2020,09/26/2020,AL,Blount County,1009,10,339
09/30/2020,02/01/2020,09/26/2020,AL,Clay County,1027,21,119
09/30/2020,02/01/2020,09/26/2020,AL,Limestone County,1083,29,532
09/30/2020,02/01/2020,09/26/2020,AL,St. Clair County,1115,35,542
09/30/2020,02/01/2020,09/26/2020,AL,Washington County,1129,10,89
09/30/2020,02/01/2020,09/26/2020,AR,Crittenden County,5035,17,242
09/30/2020,02/01/2020,09/26/2020,AR,Howard County,5061,10,109
09/30/2020,02/01/2020,09/26/2020,AR,Washington County,5143,125,1598
09/30/2020,02/01/2020,09/26/2020,CA,Amador County,6005,27,293
09/30/2020,02/01/2020,09/26/2020,CA,Fresno County,6019,377,5489
09/30/2020,02/01/2020,09/26/2020,CA,Marin County,6041,87,1343
09/30/2020,02/01/2020,09/26/2020,CA,Mendocino County,6045,14,552
09/30/2020,02/01/2020,09/26/2020,CA,Riverside County,6065,1249,12878
09/30/2020,02/01/2020,09/26/2020,CA,Sacramento County,6067,376,8528
09/30/2020,02/01/2020,09/26/2020,CA,San Luis Obispo County,6079,27,1535
09/30/2020,02/01/2020,09/26/2020,CA,Santa Clara County,6085,299,7638
09/30/2020,02/01/2020,09/26/2020,CA,Ventura County,6111,156,3935
09/30/2020,02/01/2020,09/26/2020,CO,Chaffee County,8015,17,130
09/30/2020,02/01/2020,09/26/2020,DE,Kent County,10001,108,1280
09/30/2020,02/01/2020,09/26/2020,FL,Collier County,12021,244,2699
09/30/2020,02/01/2020,09/26/2020,FL,Flagler County,12035,34,1024
09/30/2020,02/01/2020,09/26/2020,FL,Hillsborough County,12057,747,8941
09/30/2020,02/01/2020,09/26/2020,FL,Indian River County,12061,84,1579
09/30/2020,02/01/2020,09/26/2020,FL,Orange County,12095,594,7345
09/30/2020,02/01/2020,09/26/2020,FL,Polk County,12105,492,5313
09/30/2020,02/01/2020,09/26/2020,FL,Sarasota County,12115,280,4395
09/30/2020,02/01/2020,09/26/2020,GA,Appling County,13001,15,109
09/30/2020,02/01/2020,09/26/2020,GA,Ben Hill County,13017,19,138
09/30/2020,02/01/2020,09/26/2020,GA,Coffee County,13069,41,283
09/30/2020,02/01/2020,09/26/2020,GA,Coweta County,13077,36,684
09/30/2020,02/01/2020,09/26/2020,GA,DeKalb County,13089,259,3390
09/30/2020,02/01/2020,09/26/2020,GA,Jeff Davis County,13161,14,121
09/30/2020,02/01/2020,09/26/2020,GA,Monroe County,13207,21,190
09/30/2020,02/01/2020,09/26/2020,GA,Pulaski County,13235,21,79
09/30/2020,02/01/2020,09/26/2020,GA,Richmond County,13245,313,2703
09/30/2020,02/01/2020,09/26/2020,GA,Sumter County,13261,44,245
09/30/2020,02/01/2020,09/26/2020,IA,Clinton County,19045,24,313
09/30/2020,02/01/2020,09/26/2020,IA,Marshall County,19127,23,299
09/30/2020,02/01/2020,09/26/2020,IA,Pottawattamie County,19155,34,668
09/30/2020,02/01/2020,09/26/2020,IA,Scott County,19163,28,1241
09/30/2020,02/01/2020,09/26/2020,IA,Tama County,19171,18,104
09/30/2020,02/01/2020,09/26/2020,IA,Webster County,19187,24,348
09/30/2020,02/01/2020,09/26/2020,ID,Bonneville County,16019,24,812
09/30/2020,02/01/2020,09/26/2020,IL,Cook County,17031,4993,33676
09/30/2020,02/01/2020,09/26/2020,IL,Madison County,17119,91,1825
09/30/2020,02/01/2020,09/26/2020,IL,Will County,17197,307,3278
09/30/2020,02/01/2020,09/26/2020,IN,Delaware County,18035,68,1081
09/30/2020,02/01/2020,09/26/2020,IN,Hancock County,18059,32,439
09/30/2020,02/01/2020,09/26/2020,IN,Lawrence County,18093,30,311
09/30/2020,02/01/2020,09/26/2020,KS,Ellis County,20051,11,228
09/30/2020,02/01/2020,09/26/2020,KS,Wyandotte County,20209,143,1377
09/30/2020,02/01/2020,09/26/2020,KY,Boyd County,21019,18,739
09/30/2020,02/01/2020,09/26/2020,KY,Shelby County,21211,13,171
09/30/2020,02/01/2020,09/26/2020,LA,De Soto Parish,22031,12,107
09/30/2020,02/01/2020,09/26/2020,LA,Evangeline Parish,22039,20,226
09/30/2020,02/01/2020,09/26/2020,LA,Iberia Parish,22045,57,562
09/30/2020,02/01/2020,09/26/2020,LA,St. Charles Parish,22089,30,254
09/30/2020,02/01/2020,09/26/2020,LA,Orleans Parish,22071,423,2934
09/30/2020,02/01/2020,09/26/2020,LA,Ouachita Parish,22073,207,1404
09/30/2020,02/01/2020,09/26/2020,LA,St. Landry Parish,22097,100,668
09/30/2020,02/01/2020,09/26/2020,LA,Webster Parish,22119,14,302
09/30/2020,02/01/2020,09/26/2020,MA,Berkshire County,25003,41,1038
09/30/2020,02/01/2020,09/26/2020,MD,Allegany County,24001,24,712
09/30/2020,02/01/2020,09/26/2020,MD,Howard County,24027,95,1252
09/30/2020,02/01/2020,09/26/2020,MD,St. Mary's County,24037,72,601
09/30/2020,02/01/2020,09/26/2020,MI,Berrien County,26021,72,1156
09/30/2020,02/01/2020,09/26/2020,MI,Gratiot County,26057,16,301
09/30/2020,02/01/2020,09/26/2020,MI,Shiawassee County,26155,19,468
09/30/2020,02/01/2020,09/26/2020,MI,Tuscola County,26157,12,304
09/30/2020,02/01/2020,09/26/2020,MO,Camden County,29029,10,377
09/30/2020,02/01/2020,09/26/2020,MO,Jefferson County,29099,40,1006
09/30/2020,02/01/2020,09/26/2020,MO,Pemiscot County,29155,12,136
09/30/2020,02/01/2020,09/26/2020,MS,Alcorn County,28003,31,392
09/30/2020,02/01/2020,09/26/2020,MS,Holmes County,28051,18,123
09/30/2020,02/01/2020,09/26/2020,MS,Lafayette County,28071,94,559
09/30/2020,02/01/2020,09/26/2020,MS,Madison County,28089,53,702
09/30/2020,02/01/2020,09/26/2020,MS,Rankin County,28121,37,700
09/30/2020,02/01/2020,09/26/2020,MT,Flathead County,30029,22,746
09/30/2020,02/01/2020,09/26/2020,NC,Craven County,37049,24,671
09/30/2020,02/01/2020,09/26/2020,NC,Lenoir County,37107,16,329
09/30/2020,02/01/2020,09/26/2020,NC,Mecklenburg County,37119,252,4399
09/30/2020,02/01/2020,09/26/2020,NC,Orange County,37135,65,751
09/30/2020,02/01/2020,09/26/2020,NC,Randolph County,37151,19,699
09/30/2020,02/01/2020,09/26/2020,NC,Vance County,37181,45,316
09/30/2020,02/01/2020,09/26/2020,NE,Perkins County,31135,10,30
09/30/2020,02/01/2020,09/26/2020,NH,Merrimack County,33013,24,1057
09/30/2020,02/01/2020,09/26/2020,NJ,Cape May County,34009,76,797
09/30/2020,02/01/2020,09/26/2020,NJ,Passaic County,34031,990,3424
09/30/2020,02/01/2020,09/26/2020,NM,McKinley County,35031,93,414
09/30/2020,02/01/2020,09/26/2020,NM,Santa Fe County,35049,13,881
09/30/2020,02/01/2020,09/26/2020,NY,Onondaga County,36067,247,3821
09/30/2020,02/01/2020,09/26/2020,NY,Rensselaer County,36083,41,1021
09/30/2020,02/01/2020,09/26/2020,NY,Steuben County,36101,36,657
09/30/2020,02/01/2020,09/26/2020,NY,Suffolk County,36103,2700,11142
09/30/2020,02/01/2020,09/26/2020,NY,Warren County,36113,43,659
09/30/2020,02/01/2020,09/26/2020,OH,Clark County,39023,31,1078
09/30/2020,02/01/2020,09/26/2020,OH,Miami County,39109,33,656
09/30/2020,02/01/2020,09/26/2020,OH,Trumbull County,39155,77,1395
09/30/2020,02/01/2020,09/26/2020,OH,Washington County,39167,27,549
09/30/2020,02/01/2020,09/26/2020,OK,Comanche County,40031,19,670
09/30/2020,02/01/2020,09/26/2020,OK,McCurtain County,40089,10,206
09/30/2020,02/01/2020,09/26/2020,OR,Clackamas County,41005,50,2296
09/30/2020,02/01/2020,09/26/2020,OR,Lincoln County,41041,12,360
09/30/2020,02/01/2020,09/26/2020,PA,Armstrong County,42005,14,422
09/30/2020,02/01/2020,09/26/2020,PA,Blair County,42013,25,1269
09/30/2020,02/01/2020,09/26/2020,PA,Union County,42119,10,296
09/30/2020,02/01/2020,09/26/2020,PA,York County,42133,149,2911
09/30/2020,02/01/2020,09/26/2020,SC,Hampton County,45049,20,132
09/30/2020,02/01/2020,09/26/2020,SC,Lexington County,45063,160,2064
09/30/2020,02/01/2020,09/26/2020,KY,Boyle County,21021,23,342
09/30/2020,02/01/2020,09/26/2020,LA,Beauregard Parish,22011,26,210
09/30/2020,02/01/2020,09/26/2020,LA,Caddo Parish,22017,489,2789
09/30/2020,02/01/2020,09/26/2020,LA,Jefferson Davis Parish,22053,37,261
09/30/2020,02/01/2020,09/26/2020,LA,Lafayette Parish,22055,231,1865
09/30/2020,02/01/2020,09/26/2020,LA,Livingston Parish,22063,15,508
09/30/2020,02/01/2020,09/26/2020,LA,St. James Parish,22093,16,99
09/30/2020,02/01/2020,09/26/2020,LA,St. John the Baptist Parish,22095,33,201
09/30/2020,02/01/2020,09/26/2020,LA,Vermilion Parish,22113,20,358
09/30/2020,02/01/2020,09/26/2020,MA,Franklin County,25011,36,391
09/30/2020,02/01/2020,09/26/2020,MA,Suffolk County,25025,1271,6296
09/30/2020,02/01/2020,09/26/2020,MA,Worcester County,25027,985,5688
09/30/2020,02/01/2020,09/26/2020,MD,Anne Arundel County,24003,311,3261
09/30/2020,02/01/2020,09/26/2020,MD,Baltimore County,24005,667,6225
09/30/2020,02/01/2020,09/26/2020,MD,Kent County,24029,30,218
09/30/2020,02/01/2020,09/26/2020,MI,Hillsdale County,26059,23,302
09/30/2020,02/01/2020,09/26/2020,MI,St. Clair County,26147,45,1143
09/30/2020,02/01/2020,09/26/2020,MN,Sherburne County,27141,11,348
09/30/2020,02/01/2020,09/26/2020,MO,Buchanan County,29021,12,689
09/30/2020,02/01/2020,09/26/2020,MO,Butler County,29023,15,467
09/30/2020,02/01/2020,09/26/2020,MO,Jasper County,29097,24,604
09/30/2020,02/01/2020,09/26/2020,MO,St. Louis city,29510,228,3230
09/30/2020,02/01/2020,09/26/2020,MS,Attala County,28007,13,168
09/30/2020,02/01/2020,09/26/2020,MS,Tishomingo County,28141,22,178
09/30/2020,02/01/2020,09/26/2020,MS,Washington County,28151,79,505
09/30/2020,02/01/2020,09/26/2020,MS,Wayne County,28153,19,140
09/30/2020,02/01/2020,09/26/2020,MT,Yellowstone County,30111,86,1351
09/30/2020,02/01/2020,09/26/2020,NC,Columbus County,37047,18,390
09/30/2020,02/01/2020,09/26/2020,NC,Cumberland County,37051,73,1602
09/30/2020,02/01/2020,09/26/2020,NC,Robeson County,37155,49,699
09/30/2020,02/01/2020,09/26/2020,NC,Scotland County,37165,12,304
09/30/2020,02/01/2020,09/26/2020,NC,Stanly County,37167,14,362
09/30/2020,02/01/2020,09/26/2020,NC,Wilson County,37195,37,503
09/30/2020,02/01/2020,09/26/2020,NJ,Bergen County,34003,2057,7250
09/30/2020,02/01/2020,09/26/2020,NM,San Juan County,35045,188,862
09/30/2020,02/01/2020,09/26/2020,NY,Erie County,36029,722,7473
09/30/2020,02/01/2020,09/26/2020,NY,Herkimer County,36043,13,328
09/30/2020,02/01/2020,09/26/2020,NY,Niagara County,36063,79,1508
09/30/2020,02/01/2020,09/26/2020,NY,Oneida County,36065,132,1929
09/30/2020,02/01/2020,09/26/2020,NY,Sullivan County,36105,43,449
09/30/2020,02/01/2020,09/26/2020,NY,Tioga County,36107,18,211
09/30/2020,02/01/2020,09/26/2020,NY,Ulster County,36111,59,952
09/30/2020,02/01/2020,09/26/2020,OH,Allen County,39003,74,978
09/30/2020,02/01/2020,09/26/2020,OH,Erie County,39043,37,761
09/30/2020,02/01/2020,09/26/2020,OH,Fairfield County,39045,39,930
09/30/2020,02/01/2020,09/26/2020,OH,Hamilton County,39061,308,6803
09/30/2020,02/01/2020,09/26/2020,OH,Montgomery County,39113,207,5132
09/30/2020,02/01/2020,09/26/2020,OH,Summit County,39153,218,4229
09/30/2020,02/01/2020,09/26/2020,OH,Wayne County,39169,62,744
09/30/2020,02/01/2020,09/26/2020,OK,Delaware County,40041,20,311
09/30/2020,02/01/2020,09/26/2020,OK,Muskogee County,40101,38,624
09/30/2020,02/01/2020,09/26/2020,OK,Pittsburg County,40121,15,349
09/30/2020,02/01/2020,09/26/2020,MI,Lapeer County,26087,33,583
09/30/2020,02/01/2020,09/26/2020,MI,Washtenaw County,26161,269,2720
09/30/2020,02/01/2020,09/26/2020,MN,Anoka County,27003,158,1516
09/30/2020,02/01/2020,09/26/2020,MN,Hennepin County,27053,933,7693
09/30/2020,02/01/2020,09/26/2020,MN,Olmsted County,27109,43,1370
09/30/2020,02/01/2020,09/26/2020,MN,Ramsey County,27123,408,3795
09/30/2020,02/01/2020,09/26/2020,MO,Gasconade County,29073,13,133
09/30/2020,02/01/2020,09/26/2020,MS,Adams County,28001,41,287
09/30/2020,02/01/2020,09/26/2020,MS,Bolivar County,28011,36,253
09/30/2020,02/01/2020,09/26/2020,MS,Copiah County,28029,12,165
09/30/2020,02/01/2020,09/26/2020,MS,DeSoto County,28033,110,1068
09/30/2020,02/01/2020,09/26/2020,MS,Lauderdale County,28075,239,1076
09/30/2020,02/01/2020,09/26/2020,MS,Lincoln County,28085,44,295
09/30/2020,02/01/2020,09/26/2020,MS,Monroe County,28095,48,277
09/30/2020,02/01/2020,09/26/2020,NC,Cabarrus County,37025,64,1103
09/30/2020,02/01/2020,09/26/2020,NC,Cleveland County,37045,24,651
09/30/2020,02/01/2020,09/26/2020,NC,Forsyth County,37067,106,2826
09/30/2020,02/01/2020,09/26/2020,NE,Dakota County,31043,10,77
09/30/2020,02/01/2020,09/26/2020,NE,Hall County,31079,37,352
09/30/2020,02/01/2020,09/26/2020,NE,Lancaster County,31109,50,1876
09/30/2020,02/01/2020,09/26/2020,NJ,Burlington County,34005,433,2740
09/30/2020,02/01/2020,09/26/2020,NJ,Ocean County,34029,829,5242
09/30/2020,02/01/2020,09/26/2020,NJ,Somerset County,34035,397,1880
09/30/2020,02/01/2020,09/26/2020,NM,Bernalillo County,35001,343,5083
09/30/2020,02/01/2020,09/26/2020,NM,Sandoval County,35043,83,914
09/30/2020,02/01/2020,09/26/2020,NY,Broome County,36007,101,1672
09/30/2020,02/01/2020,09/26/2020,NY,Orleans County,36073,44,229
09/30/2020,02/01/2020,09/26/2020,NY,Otsego County,36077,13,560
09/30/2020,02/01/2020,09/26/2020,NY,Rockland County,36087,655,2129
09/30/2020,02/01/2020,09/26/2020,OH,Geauga County,39055,51,605
09/30/2020,02/01/2020,09/26/2020,OH,Richland County,39139,19,937
09/30/2020,02/01/2020,09/26/2020,OH,Ross County,39141,10,627
09/30/2020,02/01/2020,09/26/2020,OK,Cleveland County,40027,79,1279
09/30/2020,02/01/2020,09/26/2020,OR,Deschutes County,41017,20,1098
09/30/2020,02/01/2020,09/26/2020,OR,Multnomah County,41051,169,4450
09/30/2020,02/01/2020,09/26/2020,OR,Washington County,41067,75,2390
09/30/2020,02/01/2020,09/26/2020,PA,Bucks County,42017,581,4404
09/30/2020,02/01/2020,09/26/2020,PA,Erie County,42049,46,2169
09/30/2020,02/01/2020,09/26/2020,PA,Lackawanna County,42069,240,2165
09/30/2020,02/01/2020,09/26/2020,PA,Lawrence County,42073,20,709
09/30/2020,02/01/2020,09/26/2020,PA,Susquehanna County,42115,34,300
09/30/2020,02/01/2020,09/26/2020,PA,Washington County,42125,24,1588
09/30/2020,02/01/2020,09/26/2020,PA,Wayne County,42127,12,369
09/30/2020,02/01/2020,09/26/2020,MI,Kent County,26081,167,4169
09/30/2020,02/01/2020,09/26/2020,MI,Macomb County,26099,695,5925
09/30/2020,02/01/2020,09/26/2020,MI,Monroe County,26115,11,794
09/30/2020,02/01/2020,09/26/2020,MN,Nicollet County,27103,11,122
09/30/2020,02/01/2020,09/26/2020,MN,St. Louis County,27137,57,1820
09/30/2020,02/01/2020,09/26/2020,MN,Scott County,27139,22,455
09/30/2020,02/01/2020,09/26/2020,MN,Stearns County,27145,36,1172
09/30/2020,02/01/2020,09/26/2020,MN,Winona County,27169,19,241
09/30/2020,02/01/2020,09/26/2020,MO,Franklin County,29071,29,616
09/30/2020,02/01/2020,09/26/2020,MO,Marion County,29127,11,249
09/30/2020,02/01/2020,09/26/2020,MO,Scott County,29201,14,298
09/30/2020,02/01/2020,09/26/2020,MO,Taney County,29213,21,370
09/30/2020,02/01/2020,09/26/2020,MS,Leake County,28079,12,119
09/30/2020,02/01/2020,09/26/2020,MS,Montgomery County,28097,11,95
09/30/2020,02/01/2020,09/26/2020,MS,Neshoba County,28099,18,207
09/30/2020,02/01/2020,09/26/2020,MS,Simpson County,28127,25,194
09/30/2020,02/01/2020,09/26/2020,MS,Webster County,28155,13,95
09/30/2020,02/01/2020,09/26/2020,NC,Alamance County,37001,18,869
09/30/2020,02/01/2020,09/26/2020,NC,Burke County,37023,34,549
09/30/2020,02/01/2020,09/26/2020,NC,Davidson County,37057,18,802
09/30/2020,02/01/2020,09/26/2020,NC,Durham County,37063,140,1937
09/30/2020,02/01/2020,09/26/2020,NC,Edgecombe County,37065,11,314
09/30/2020,02/01/2020,09/26/2020,NC,McDowell County,37111,11,200
09/30/2020,02/01/2020,09/26/2020,NC,Rowan County,37159,54,865
09/30/2020,02/01/2020,09/26/2020,NE,Adams County,31001,14,206
09/30/2020,02/01/2020,09/26/2020,NJ,Atlantic County,34001,210,2130
09/30/2020,02/01/2020,09/26/2020,NJ,Camden County,34007,565,4543
09/30/2020,02/01/2020,09/26/2020,NJ,Sussex County,34037,158,895
09/30/2020,02/01/2020,09/26/2020,NJ,Union County,34039,994,3779
09/30/2020,02/01/2020,09/26/2020,NM,Dona Ana County,35013,42,1278
09/30/2020,02/01/2020,09/26/2020,NY,Dutchess County,36027,200,1932
09/30/2020,02/01/2020,09/26/2020,NY,Madison County,36053,12,353
09/30/2020,02/01/2020,09/26/2020,NY,Monroe County,36055,344,5605
09/30/2020,02/01/2020,09/26/2020,NY,Nassau County,36059,3230,11409
09/30/2020,02/01/2020,09/26/2020,NY,Orange County,36071,477,2334
09/30/2020,02/01/2020,09/26/2020,OH,Ashtabula County,39007,34,645
09/30/2020,02/01/2020,09/26/2020,OH,Franklin County,39049,708,9261
09/30/2020,02/01/2020,09/26/2020,OH,Hancock County,39063,17,574
09/30/2020,02/01/2020,09/26/2020,OH,Licking County,39089,51,1030
09/30/2020,02/01/2020,09/26/2020,OH,Putnam County,39137,12,160
09/30/2020,02/01/2020,09/26/2020,OR,Linn County,41043,12,934
09/30/2020,02/01/2020,09/26/2020,PA,Dauphin County,42043,199,2357
09/30/2020,02/01/2020,09/26/2020,PA,Delaware County,42045,752,3902
09/30/2020,02/01/2020,09/26/2020,PA,Franklin County,42055,53,1093
09/30/2020,02/01/2020,09/26/2020,PA,Lebanon County,42075,53,971
09/30/2020,02/01/2020,09/26/2020,PA,Lehigh County,42077,505,3524
09/30/2020,02/01/2020,09/26/2020,PA,Mercer County,42085,17,887
09/30/2020,02/01/2020,09/26/2020,PA,Westmoreland County,42129,44,2376
09/30/2020,02/01/2020,09/26/2020,SC,Aiken County,45003,68,1219
09/30/2020,02/01/2020,09/26/2020,SC,Beaufort County,45013,63,1090
09/30/2020,02/01/2020,09/26/2020,KY,McCracken County,21145,17,816
09/30/2020,02/01/2020,09/26/2020,LA,Avoyelles Parish,22009,13,271
09/30/2020,02/01/2020,09/26/2020,LA,Lafourche Parish,22057,124,690
09/30/2020,02/01/2020,09/26/2020,LA,St. Bernard Parish,22087,17,193
09/30/2020,02/01/2020,09/26/2020,LA,Tangipahoa Parish,22105,90,913
09/30/2020,02/01/2020,09/26/2020,MD,Prince George's County,24033,591,4266
09/30/2020,02/01/2020,09/26/2020,MD,Washington County,24043,40,1172
09/30/2020,02/01/2020,09/26/2020,MD,Baltimore city,24510,660,6432
09/30/2020,02/01/2020,09/26/2020,MI,Calhoun County,26025,38,1100
09/30/2020,02/01/2020,09/26/2020,MI,Ingham County,26065,75,2120
09/30/2020,02/01/2020,09/26/2020,MI,Ottawa County,26139,42,1288
09/30/2020,02/01/2020,09/26/2020,MI,Saginaw County,26145,165,1876
09/30/2020,02/01/2020,09/26/2020,MN,Blue Earth County,27013,15,385
09/30/2020,02/01/2020,09/26/2020,MN,Clay County,27027,27,216
09/30/2020,02/01/2020,09/26/2020,MO,Clay County,29047,63,1526
09/30/2020,02/01/2020,09/26/2020,MO,St. Louis County,29189,822,8852
09/30/2020,02/01/2020,09/26/2020,MS,Harrison County,28047,87,1639
09/30/2020,02/01/2020,09/26/2020,MS,Jones County,28067,66,500
09/30/2020,02/01/2020,09/26/2020,MS,Panola County,28107,10,188
09/30/2020,02/01/2020,09/26/2020,MS,Pearl River County,28109,26,385
09/30/2020,02/01/2020,09/26/2020,MS,Pike County,28113,48,396
09/30/2020,02/01/2020,09/26/2020,MS,Sunflower County,28133,28,219
09/30/2020,02/01/2020,09/26/2020,NC,Duplin County,37061,18,246
09/30/2020,02/01/2020,09/26/2020,NC,Gaston County,37071,42,1311
09/30/2020,02/01/2020,09/26/2020,NC,Harnett County,37085,26,479
09/30/2020,02/01/2020,09/26/2020,NC,Iredell County,37097,24,913
09/30/2020,02/01/2020,09/26/2020,NC,Johnston County,37101,26,740
09/30/2020,02/01/2020,09/26/2020,NC,Nash County,37127,18,547
09/30/2020,02/01/2020,09/26/2020,NC,New Hanover County,37129,51,1713
09/30/2020,02/01/2020,09/26/2020,NC,Pasquotank County,37139,21,307
09/30/2020,02/01/2020,09/26/2020,NC,Surry County,37171,10,547
09/30/2020,02/01/2020,09/26/2020,ND,Cass County,38017,105,1299
09/30/2020,02/01/2020,09/26/2020,NE,Douglas County,31055,239,3634
09/30/2020,02/01/2020,09/26/2020,NJ,Hunterdon County,34019,120,655
09/30/2020,02/01/2020,09/26/2020,NJ,Mercer County,34021,530,2402
09/30/2020,02/01/2020,09/26/2020,NV,Washoe County,32031,163,3260
09/30/2020,02/01/2020,09/26/2020,OH,Cuyahoga County,39035,685,11075
09/30/2020,02/01/2020,09/26/2020,OH,Lake County,39085,35,1331
09/30/2020,02/01/2020,09/26/2020,OH,Lucas County,39095,404,3968
09/30/2020,02/01/2020,09/26/2020,OH,Sandusky County,39143,14,359
09/30/2020,02/01/2020,09/26/2020,OH,Scioto County,39145,11,769
09/30/2020,02/01/2020,09/26/2020,OK,Canadian County,40017,10,435
09/30/2020,02/01/2020,09/26/2020,OK,Washington County,40147,38,480
09/30/2020,02/01/2020,09/26/2020,OR,Marion County,41047,71,1912
09/30/2020,02/01/2020,09/26/2020,OR,Umatilla County,41059,31,415
09/30/2020,02/01/2020,09/26/2020,PA,Beaver County,42007,119,1322
09/30/2020,02/01/2020,09/26/2020,PA,Chester County,42029,419,3095
09/30/2020,02/01/2020,09/26/2020,LA,St. Martin Parish,22099,20,273
09/30/2020,02/01/2020,09/26/2020,LA,Terrebonne Parish,22109,107,821
09/30/2020,02/01/2020,09/26/2020,MA,Barnstable County,25001,135,1928
09/30/2020,02/01/2020,09/26/2020,MD,Carroll County,24013,151,1207
09/30/2020,02/01/2020,09/26/2020,MD,Harford County,24025,65,1446
09/30/2020,02/01/2020,09/26/2020,MD,Montgomery County,24031,1114,5722
09/30/2020,02/01/2020,09/26/2020,MI,Bay County,26017,37,970
09/30/2020,02/01/2020,09/26/2020,MI,Crawford County,26039,11,144
09/30/2020,02/01/2020,09/26/2020,MI,Genesee County,26049,277,3510
09/30/2020,02/01/2020,09/26/2020,MN,Itasca County,27061,10,293
09/30/2020,02/01/2020,09/26/2020,MN,Washington County,27163,36,1030
09/30/2020,02/01/2020,09/26/2020,MO,Cass County,29037,22,510
09/30/2020,02/01/2020,09/26/2020,MO,Greene County,29077,98,2828
09/30/2020,02/01/2020,09/26/2020,MO,Newton County,29145,53,990
09/30/2020,02/01/2020,09/26/2020,MO,St. Charles County,29183,119,2048
09/30/2020,02/01/2020,09/26/2020,MS,Grenada County,28043,19,213
09/30/2020,02/01/2020,09/26/2020,MS,Lowndes County,28087,78,577
09/30/2020,02/01/2020,09/26/2020,NC,Brunswick County,37019,15,721
09/30/2020,02/01/2020,09/26/2020,NC,Chatham County,37037,48,489
09/30/2020,02/01/2020,09/26/2020,NC,Guilford County,37081,191,2820
09/30/2020,02/01/2020,09/26/2020,NC,Pitt County,37147,50,1465
09/30/2020,02/01/2020,09/26/2020,NC,Wayne County,37191,58,902
09/30/2020,02/01/2020,09/26/2020,ND,Burleigh County,38015,42,762
09/30/2020,02/01/2020,09/26/2020,NE,Dodge County,31053,12,277
09/30/2020,02/01/2020,09/26/2020,NY,Ontario County,36069,31,718
09/30/2020,02/01/2020,09/26/2020,NY,Putnam County,36079,70,400
09/30/2020,02/01/2020,09/26/2020,NY,Washington County,36115,12,368
09/30/2020,02/01/2020,09/26/2020,OH,Columbiana County,39029,56,753
09/30/2020,02/01/2020,09/26/2020,OH,Gallia County,39053,12,259
09/30/2020,02/01/2020,09/26/2020,OH,Lorain County,39093,60,1791
09/30/2020,02/01/2020,09/26/2020,OH,Mahoning County,39099,282,2566
09/30/2020,02/01/2020,09/26/2020,OH,Tuscarawas County,39157,20,718
09/30/2020,02/01/2020,09/26/2020,OH,Warren County,39165,30,1179
09/30/2020,02/01/2020,09/26/2020,OK,Garfield County,40047,27,500
09/30/2020,02/01/2020,09/26/2020,OK,Tulsa County,40143,333,5599
09/30/2020,02/01/2020,09/26/2020,OR,Yamhill County,41071,13,611
09/30/2020,02/01/2020,09/26/2020,PA,Allegheny County,42003,415,11000
09/30/2020,02/01/2020,09/26/2020,PA,Carbon County,42025,20,422
09/30/2020,02/01/2020,09/26/2020,PA,Pike County,42103,13,210
09/30/2020,02/01/2020,09/26/2020,SC,Charleston County,45019,347,3562
09/30/2020,02/01/2020,09/26/2020,SC,Laurens County,45059,32,499
09/30/2020,02/01/2020,09/26/2020,LA,Calcasieu Parish,22019,183,1579
09/30/2020,02/01/2020,09/26/2020,LA,St. Mary Parish,22101,51,324
09/30/2020,02/01/2020,09/26/2020,MA,Essex County,25009,1014,5450
09/30/2020,02/01/2020,09/26/2020,MA,Hampden County,25013,675,4087
09/30/2020,02/01/2020,09/26/2020,MD,Cecil County,24015,37,654
09/30/2020,02/01/2020,09/26/2020,MD,Talbot County,24041,27,447
09/30/2020,02/01/2020,09/26/2020,MD,Worcester County,24047,38,474
09/30/2020,02/01/2020,09/26/2020,ME,York County,23031,13,1023
09/30/2020,02/01/2020,09/26/2020,MI,Grand Traverse County,26055,16,964
09/30/2020,02/01/2020,09/26/2020,MI,Kalamazoo County,26077,111,2070
09/30/2020,02/01/2020,09/26/2020,MI,Marquette County,26103,13,488
09/30/2020,02/01/2020,09/26/2020,MI,Oakland County,26125,1396,9806
09/30/2020,02/01/2020,09/26/2020,MN,Crow Wing County,27035,17,402
09/30/2020,02/01/2020,09/26/2020,MO,Boone County,29019,31,1418
09/30/2020,02/01/2020,09/26/2020,MO,Cape Girardeau County,29031,37,948
09/30/2020,02/01/2020,09/26/2020,MS,Clarke County,28023,16,92
