Date as of,First week,Last week,State,County name,FIPS County Code,Urban Rural Code,Deaths involving COVID-19,Deaths from All Causes
11/12/2020,02/01/2020,11/07/2020,TN,Greene County,47059,Micropolitan,24,638
11/12/2020,02/01/2020,11/07/2020,TN,Hamblen County,47063,Small metro,55,710
11/12/2020,02/01/2020,11/07/2020,TN,Hamilton County,47065,Medium metro,211,4423
11/12/2020,02/01/2020,11/07/2020,TN,Hardin County,47071,Noncore,10,280
11/12/2020,02/01/2020,11/07/2020,TN,Hawkins County,47073,Medium metro,10,407
11/12/2020,02/01/2020,11/07/2020,TN,Henderson County,47077,Noncore,12,235
11/12/2020,02/01/2020,11/07/2020,TN,Jefferson County,47089,Small metro,11,482
11/12/2020,02/01/2020,11/07/2020,TN,Knox County,47093,Medium metro,204,5453
11/12/2020,02/01/2020,11/07/2020,TN,McMinn County,47107,Micropolitan,26,520
11/12/2020,02/01/2020,11/07/2020,TN,Madison County,47113,Small metro,252,1742
11/12/2020,02/01/2020,11/07/2020,TN,Maury County,47119,Large fringe metro,59,973
11/12/2020,02/01/2020,11/07/2020,TN,Monroe County,47123,Noncore,15,399
11/12/2020,02/01/2020,11/07/2020,TN,Montgomery County,47125,Medium metro,47,1095
11/12/2020,02/01/2020,11/07/2020,TN,Obion County,47131,Micropolitan,19,289
11/12/2020,02/01/2020,11/07/2020,TN,Overton County,47133,Micropolitan,19,238
11/12/2020,02/01/2020,11/07/2020,TN,Putnam County,47141,Micropolitan,77,1003
11/12/2020,02/01/2020,11/07/2020,TN,Roane County,47145,Medium metro,11,514
11/12/2020,02/01/2020,11/07/2020,TN,Robertson County,47147,Large fringe metro,18,516
11/12/2020,02/01/2020,11/07/2020,TN,Rutherford County,47149,Large fringe metro,181,2278
11/12/2020,02/01/2020,11/07/2020,TN,Sevier County,47155,Micropolitan,16,759
11/12/2020,02/01/2020,11/07/2020,TN,Shelby County,47157,Large central metro,620,8972
11/12/2020,02/01/2020,11/07/2020,TN,Sullivan County,47163,Medium metro,125,2605
11/12/2020,02/01/2020,11/07/2020,TN,Sumner County,47165,Large fringe metro,113,1313
11/12/2020,02/01/2020,11/07/2020,TN,Washington County,47179,Small metro,98,1889
11/12/2020,02/01/2020,11/07/2020,TN,Williamson County,47187,Large fringe metro,66,1012
11/12/2020,02/01/2020,11/07/2020,TN,Wilson County,47189,Large fringe metro,32,827
11/12/2020,02/01/2020,11/07/2020,TX,Anderson County,48001,Micropolitan,34,439
11/12/2020,02/01/2020,11/07/2020,TX,Angelina County,48005,Micropolitan,75,892
11/12/2020,02/01/2020,11/07/2020,TX,Atascosa County,48013,Large fringe metro,17,291
11/12/2020,02/01/2020,11/07/2020,TX,Bee County,48025,Micropolitan,13,183
11/12/2020,02/01/2020,11/07/2020,TX,Bell County,48027,Medium metro,140,2473
11/12/2020,02/01/2020,11/07/2020,TX,Bexar County,48029,Large central metro,1887,13790
11/12/2020,02/01/2020,11/07/2020,TX,Bowie County,48037,Small metro,128,1265
11/12/2020,02/01/2020,11/07/2020,TX,Brazoria County,48039,Large fringe metro,156,1826
11/12/2020,02/01/2020,11/07/2020,TX,Brazos County,48041,Small metro,130,1266
11/12/2020,02/01/2020,11/07/2020,TX,Brown County,48049,Micropolitan,30,406
11/12/2020,02/01/2020,11/07/2020,TX,Burnet County,48053,Noncore,19,359
11/12/2020,02/01/2020,11/07/2020,TX,Caldwell County,48055,Large fringe metro,15,240
11/12/2020,02/01/2020,11/07/2020,TX,Cameron County,48061,Medium metro,1104,3511
11/12/2020,02/01/2020,11/07/2020,TX,Cherokee County,48073,Micropolitan,23,353
11/12/2020,02/01/2020,11/07/2020,TX,Collin County,48085,Large central metro,317,5063
11/12/2020,02/01/2020,11/07/2020,TX,Comal County,48091,Large fringe metro,124,1156
11/12/2020,02/01/2020,11/07/2020,TX,Dallas County,48113,Large central metro,1224,14657
11/12/2020,02/01/2020,11/07/2020,TX,Deaf Smith County,48117,Micropolitan,11,79
11/12/2020,02/01/2020,11/07/2020,TX,Denton County,48121,Large fringe metro,205,3407
11/12/2020,02/01/2020,11/07/2020,TX,DeWitt County,48123,Noncore,31,166
11/12/2020,02/01/2020,11/07/2020,TX,Ector County,48135,Small metro,144,1196
11/12/2020,02/01/2020,11/07/2020,TX,Ellis County,48139,Large fringe metro,55,982
11/12/2020,02/01/2020,11/07/2020,TX,El Paso County,48141,Medium metro,738,5562
11/12/2020,02/01/2020,11/07/2020,TX,Fannin County,48147,Noncore,11,247
11/12/2020,02/01/2020,11/07/2020,TX,Fort Bend County,48157,Large fringe metro,275,2998
11/12/2020,02/01/2020,11/07/2020,TX,Galveston County,48167,Large fringe metro,305,2298
11/12/2020,02/01/2020,11/07/2020,TX,Gillespie County,48171,Micropolitan,11,275
11/12/2020,02/01/2020,11/07/2020,TX,Grayson County,48181,Small metro,102,1476
11/12/2020,02/01/2020,11/07/2020,TX,Gregg County,48183,Small metro,140,1535
11/12/2020,02/01/2020,11/07/2020,TX,Guadalupe County,48187,Large fringe metro,65,809
11/12/2020,02/01/2020,11/07/2020,TX,Hale County,48189,Micropolitan,49,217
11/12/2020,02/01/2020,11/07/2020,TX,Hardin County,48199,Medium metro,10,294
11/12/2020,02/01/2020,11/07/2020,TX,Harris County,48201,Large central metro,3033,26790
11/12/2020,02/01/2020,11/07/2020,TX,Harrison County,48203,Micropolitan,16,344
11/12/2020,02/01/2020,11/07/2020,TX,Hays County,48209,Large fringe metro,36,974
11/12/2020,02/01/2020,11/07/2020,TX,Henderson County,48213,Micropolitan,21,692
11/12/2020,02/01/2020,11/07/2020,TX,Hidalgo County,48215,Medium metro,1777,5757
11/12/2020,02/01/2020,11/07/2020,TX,Hood County,48221,Large fringe metro,36,541
11/12/2020,02/01/2020,11/07/2020,TX,Hopkins County,48223,Micropolitan,36,356
11/12/2020,02/01/2020,11/07/2020,TX,Howard County,48227,Micropolitan,10,252
11/12/2020,02/01/2020,11/07/2020,TX,Hunt County,48231,Large fringe metro,42,740
11/12/2020,02/01/2020,11/07/2020,TX,Jefferson County,48245,Medium metro,234,2669
11/12/2020,02/01/2020,11/07/2020,TX,Jim Wells County,48249,Micropolitan,23,254
11/12/2020,02/01/2020,11/07/2020,TX,Johnson County,48251,Large fringe metro,23,820
11/12/2020,02/01/2020,11/07/2020,TX,Karnes County,48255,Noncore,13,93
11/12/2020,02/01/2020,11/07/2020,TX,Kaufman County,48257,Large fringe metro,21,605
11/12/2020,02/01/2020,11/07/2020,TX,Kleberg County,48273,Micropolitan,39,220
11/12/2020,02/01/2020,11/07/2020,TX,Lamar County,48277,Micropolitan,66,604
11/12/2020,02/01/2020,11/07/2020,TX,Lamb County,48279,Noncore,15,106
11/12/2020,02/01/2020,11/07/2020,TX,Lavaca County,48285,Noncore,17,173
11/12/2020,02/01/2020,11/07/2020,TX,Liberty County,48291,Large fringe metro,12,388
11/12/2020,02/01/2020,11/07/2020,TX,Limestone County,48293,Noncore,12,209
11/12/2020,02/01/2020,11/07/2020,TX,Lubbock County,48303,Medium metro,379,3186
11/12/2020,02/01/2020,11/07/2020,TX,McLennan County,48309,Medium metro,178,2149
11/12/2020,02/01/2020,11/07/2020,TX,Matagorda County,48321,Micropolitan,41,258
11/12/2020,02/01/2020,11/07/2020,TX,Maverick County,48323,Micropolitan,87,349
11/12/2020,02/01/2020,11/07/2020,TX,Medina County,48325,Large fringe metro,11,270
11/12/2020,02/01/2020,11/07/2020,TX,Midland County,48329,Small metro,94,941
11/12/2020,02/01/2020,11/07/2020,TX,Montgomery County,48339,Large fringe metro,339,4448
11/12/2020,02/01/2020,11/07/2020,TX,Moore County,48341,Micropolitan,10,71
11/12/2020,02/01/2020,11/07/2020,TX,Nacogdoches County,48347,Micropolitan,107,626
11/12/2020,02/01/2020,11/07/2020,TX,Navarro County,48349,Micropolitan,21,365
11/12/2020,02/01/2020,11/07/2020,TX,Nueces County,48355,Medium metro,568,3354
11/12/2020,02/01/2020,11/07/2020,TX,Orange County,48361,Medium metro,10,466
11/12/2020,02/01/2020,11/07/2020,TX,Panola County,48365,Noncore,10,196
11/12/2020,02/01/2020,11/07/2020,TX,Parker County,48367,Large fringe metro,37,753
11/12/2020,02/01/2020,11/07/2020,TX,Parmer County,48369,Noncore,14,58
11/12/2020,02/01/2020,11/07/2020,TX,Polk County,48373,Noncore,17,431
11/12/2020,02/01/2020,11/07/2020,TX,Potter County,48375,Medium metro,220,1797
11/12/2020,02/01/2020,11/07/2020,TX,Randall County,48381,Medium metro,24,540
11/12/2020,02/01/2020,11/07/2020,TX,Rockwall County,48397,Large fringe metro,67,690
11/12/2020,02/01/2020,11/07/2020,TX,Rusk County,48401,Small metro,12,324
11/12/2020,02/01/2020,11/07/2020,TX,San Patricio County,48409,Medium metro,13,333
11/12/2020,02/01/2020,11/07/2020,TX,Smith County,48423,Small metro,341,3193
11/12/2020,02/01/2020,11/07/2020,TX,Somervell County,48425,Large fringe metro,15,87
11/12/2020,02/01/2020,11/07/2020,TX,Starr County,48427,Micropolitan,65,272
11/12/2020,02/01/2020,11/07/2020,TX,Tarrant County,48439,Large central metro,1069,13066
11/12/2020,02/01/2020,11/07/2020,TX,Taylor County,48441,Small metro,106,1412
11/12/2020,02/01/2020,11/07/2020,TX,Titus County,48449,Micropolitan,21,274
11/12/2020,02/01/2020,11/07/2020,TX,Tom Green County,48451,Small metro,109,1118
11/12/2020,02/01/2020,11/07/2020,TX,Travis County,48453,Large central metro,542,5800
11/12/2020,02/01/2020,11/07/2020,TX,Uvalde County,48463,Micropolitan,26,210
11/12/2020,02/01/2020,11/07/2020,TX,Val Verde County,48465,Micropolitan,72,286
11/12/2020,02/01/2020,11/07/2020,TX,Victoria County,48469,Small metro,179,984
11/12/2020,02/01/2020,11/07/2020,TX,Walker County,48471,Micropolitan,29,380
11/12/2020,02/01/2020,11/07/2020,TX,Washington County,48477,Micropolitan,37,277
11/12/2020,02/01/2020,11/07/2020,TX,Webb County,48479,Medium metro,345,1521
11/12/2020,02/01/2020,11/07/2020,TX,Wharton County,48481,Micropolitan,33,287
11/12/2020,02/01/2020,11/07/2020,TX,Wichita County,48485,Small metro,65,1336
11/12/2020,02/01/2020,11/07/2020,TX,Williamson County,48491,Large fringe metro,212,2916
11/12/2020,02/01/2020,11/07/2020,TX,Wilson County,48493,Large fringe metro,17,285
11/12/2020,02/01/2020,11/07/2020,TX,Wise County,48497,Large fringe metro,27,512
11/12/2020,02/01/2020,11/07/2020,TX,Wood County,48499,Noncore,18,346
11/12/2020,02/01/2020,11/07/2020,UT,Davis County,49011,Medium metro,33,1504
11/12/2020,02/01/2020,11/07/2020,UT,Salt Lake County,49035,Large central metro,403,6528
11/12/2020,02/01/2020,11/07/2020,UT,San Juan County,49037,Noncore,11,78
11/12/2020,02/01/2020,11/07/2020,UT,Utah County,49049,Medium metro,86,2299
11/12/2020,02/01/2020,11/07/2020,UT,Washington County,49053,Small metro,69,1446
11/12/2020,02/01/2020,11/07/2020,UT,Weber County,49057,Medium metro,49,1647
11/12/2020,02/01/2020,11/07/2020,VA,Accomack County,51001,Noncore,20,355
11/12/2020,02/01/2020,11/07/2020,VA,Albemarle County,51003,Small metro,42,888
11/12/2020,02/01/2020,11/07/2020,VA,Arlington County,51013,Large central metro,176,1203
11/12/2020,02/01/2020,11/07/2020,VA,Augusta County,51015,Small metro,18,733
11/12/2020,02/01/2020,11/07/2020,VA,Carroll County,51035,Noncore,11,211
11/12/2020,02/01/2020,11/07/2020,VA,Chesterfield County,51041,Large fringe metro,96,2020
11/12/2020,02/01/2020,11/07/2020,VA,Culpeper County,51047,Large fringe metro,15,300
11/12/2020,02/01/2020,11/07/2020,VA,Fairfax County,51059,Large fringe metro,534,4553
11/12/2020,02/01/2020,11/07/2020,VA,Fauquier County,51061,Large fringe metro,27,420
11/12/2020,02/01/2020,11/07/2020,VA,Floyd County,51063,Small metro,12,115
11/12/2020,02/01/2020,11/07/2020,VA,Halifax County,51083,Noncore,20,366
11/12/2020,02/01/2020,11/07/2020,VA,Hanover County,51085,Large fringe metro,97,1103
11/12/2020,02/01/2020,11/07/2020,VA,Henrico County,51087,Large fringe metro,221,2848
11/12/2020,02/01/2020,11/07/2020,VA,James City County,51095,Large fringe metro,12,560
11/12/2020,02/01/2020,11/07/2020,VA,Loudoun County,51107,Large fringe metro,134,1503
11/12/2020,02/01/2020,11/07/2020,VA,Mecklenburg County,51117,Noncore,36,397
11/12/2020,02/01/2020,11/07/2020,VA,Middlesex County,51119,Noncore,11,132
11/12/2020,02/01/2020,11/07/2020,VA,Montgomery County,51121,Small metro,10,610
11/12/2020,02/01/2020,11/07/2020,VA,Northampton County,51131,Noncore,15,108
11/12/2020,02/01/2020,11/07/2020,VA,Page County,51139,Noncore,25,205
11/12/2020,02/01/2020,11/07/2020,VA,Patrick County,51141,Noncore,13,152
11/12/2020,02/01/2020,11/07/2020,VA,Prince Edward County,51147,Noncore,11,202
11/12/2020,02/01/2020,11/07/2020,VA,Prince William County,51153,Large fringe metro,140,1458
11/12/2020,02/01/2020,11/07/2020,VA,Roanoke County,51161,Medium metro,25,546
11/12/2020,02/01/2020,11/07/2020,VA,Rockingham County,51165,Small metro,61,718
11/12/2020,02/01/2020,11/07/2020,VA,Shenandoah County,51171,Noncore,39,360
11/12/2020,02/01/2020,11/07/2020,VA,Smyth County,51173,Noncore,11,269
11/12/2020,02/01/2020,11/07/2020,VA,Southampton County,51175,Noncore,13,107
11/12/2020,02/01/2020,11/07/2020,VA,Spotsylvania County,51177,Large fringe metro,28,636
11/12/2020,02/01/2020,11/07/2020,VA,Washington County,51191,Medium metro,35,552
11/12/2020,02/01/2020,11/07/2020,VA,York County,51199,Large fringe metro,22,419
11/12/2020,02/01/2020,11/07/2020,VA,Alexandria city,51510,Large central metro,103,738
11/12/2020,02/01/2020,11/07/2020,VA,Charlottesville city,51540,Small metro,66,907
11/12/2020,02/01/2020,11/07/2020,VA,Chesapeake city,51550,Large fringe metro,67,1477
11/12/2020,02/01/2020,11/07/2020,VA,Colonial Heights city,51570,Large fringe metro,12,185
11/12/2020,02/01/2020,11/07/2020,VA,Danville city,51590,Micropolitan,58,667
11/12/2020,02/01/2020,11/07/2020,VA,Emporia city,51595,Noncore,15,93
11/12/2020,02/01/2020,11/07/2020,VA,Franklin city,51620,Noncore,30,138
11/12/2020,02/01/2020,11/07/2020,VA,Fredericksburg city,51630,Large fringe metro,55,710
11/12/2020,02/01/2020,11/07/2020,VA,Galax city,51640,Noncore,39,157
11/12/2020,02/01/2020,11/07/2020,VA,Hampton city,51650,Large fringe metro,36,979
11/12/2020,02/01/2020,11/07/2020,VA,Harrisonburg city,51660,Small metro,16,215
11/12/2020,02/01/2020,11/07/2020,VA,Hopewell city,51670,Large fringe metro,20,270
11/12/2020,02/01/2020,11/07/2020,VA,Lynchburg city,51680,Medium metro,82,1243
11/12/2020,02/01/2020,11/07/2020,VA,Manassas city,51683,Large fringe metro,98,430
11/12/2020,02/01/2020,11/07/2020,VA,Martinsville city,51690,Micropolitan,56,361
11/12/2020,02/01/2020,11/07/2020,VA,Newport News city,51700,Large fringe metro,74,1654
11/12/2020,02/01/2020,11/07/2020,VA,Norfolk city,51710,Large central metro,120,2260
11/12/2020,02/01/2020,11/07/2020,VA,Petersburg city,51730,Large fringe metro,76,660
11/12/2020,02/01/2020,11/07/2020,VA,Portsmouth city,51740,Large fringe metro,68,914
11/12/2020,02/01/2020,11/07/2020,VA,Richmond city,51760,Large central metro,135,2550
11/12/2020,02/01/2020,11/07/2020,VA,Roanoke city,51770,Medium metro,96,1913
11/12/2020,02/01/2020,11/07/2020,VA,Salem city,51775,Medium metro,65,748
11/12/2020,02/01/2020,11/07/2020,VA,Suffolk city,51800,Large fringe metro,92,788
11/12/2020,02/01/2020,11/07/2020,VA,Virginia Beach city,51810,Large central metro,100,2589
11/12/2020,02/01/2020,11/07/2020,VA,Winchester city,51840,Small metro,41,881
11/12/2020,02/01/2020,11/07/2020,VT,Chittenden County,50007,Small metro,50,1311
11/12/2020,02/01/2020,11/07/2020,WA,Benton County,53005,Medium metro,173,1571
11/12/2020,02/01/2020,11/07/2020,WA,Chelan County,53007,Small metro,34,749
11/12/2020,02/01/2020,11/07/2020,WA,Clark County,53011,Large fringe metro,77,3176
11/12/2020,02/01/2020,11/07/2020,WA,Franklin County,53021,Medium metro,36,276
11/12/2020,02/01/2020,11/07/2020,WA,Grant County,53025,Micropolitan,12,454
11/12/2020,02/01/2020,11/07/2020,WA,Grays Harbor County,53027,Micropolitan,10,590
11/12/2020,02/01/2020,11/07/2020,WA,Island County,53029,Micropolitan,13,449
11/12/2020,02/01/2020,11/07/2020,WA,King County,53033,Large central metro,776,11361
11/12/2020,02/01/2020,11/07/2020,WA,Kitsap County,53035,Medium metro,21,1638
11/12/2020,02/01/2020,11/07/2020,WA,Kittitas County,53037,Micropolitan,20,233
11/12/2020,02/01/2020,11/07/2020,WA,Lewis County,53041,Micropolitan,10,632
11/12/2020,02/01/2020,11/07/2020,WA,Pierce County,53053,Large fringe metro,208,5796
11/12/2020,02/01/2020,11/07/2020,WA,Skagit County,53057,Small metro,20,997
11/12/2020,02/01/2020,11/07/2020,WA,Snohomish County,53061,Large fringe metro,181,4293
11/12/2020,02/01/2020,11/07/2020,WA,Spokane County,53063,Medium metro,209,4354
11/12/2020,02/01/2020,11/07/2020,WA,Thurston County,53067,Medium metro,31,1946
11/12/2020,02/01/2020,11/07/2020,WA,Walla Walla County,53071,Small metro,11,491
11/12/2020,02/01/2020,11/07/2020,WA,Whatcom County,53073,Small metro,56,1431
11/12/2020,02/01/2020,11/07/2020,WA,Whitman County,53075,Micropolitan,16,202
11/12/2020,02/01/2020,11/07/2020,WA,Yakima County,53077,Small metro,221,1747
11/12/2020,02/01/2020,11/07/2020,WI,Brown County,55009,Medium metro,175,2255
11/12/2020,02/01/2020,11/07/2020,WI,Chippewa County,55017,Small metro,22,398
11/12/2020,02/01/2020,11/07/2020,WI,Clark County,55019,Noncore,14,218
11/12/2020,02/01/2020,11/07/2020,WI,Dane County,55025,Medium metro,109,3650
11/12/2020,02/01/2020,11/07/2020,WI,Dodge County,55027,Micropolitan,42,741
11/12/2020,02/01/2020,11/07/2020,WI,Eau Claire County,55035,Small metro,30,991
11/12/2020,02/01/2020,11/07/2020,WI,Fond du Lac County,55039,Small metro,33,825
11/12/2020,02/01/2020,11/07/2020,WI,Grant County,55043,Micropolitan,27,358
11/12/2020,02/01/2020,11/07/2020,WI,Jefferson County,55055,Micropolitan,10,524
11/12/2020,02/01/2020,11/07/2020,WI,Kenosha County,55059,Large fringe metro,115,1283
11/12/2020,02/01/2020,11/07/2020,WI,La Crosse County,55063,Small metro,48,1178
11/12/2020,02/01/2020,11/07/2020,WI,Manitowoc County,55071,Micropolitan,18,592
11/12/2020,02/01/2020,11/07/2020,WI,Marathon County,55073,Small metro,94,1255
11/12/2020,02/01/2020,11/07/2020,WI,Marinette County,55075,Micropolitan,20,395
11/12/2020,02/01/2020,11/07/2020,WI,Milwaukee County,55079,Large central metro,607,8139
11/12/2020,02/01/2020,11/07/2020,WI,Oneida County,55085,Noncore,13,417
11/12/2020,02/01/2020,11/07/2020,WI,Outagamie County,55087,Small metro,118,1421
11/12/2020,02/01/2020,11/07/2020,WI,Ozaukee County,55089,Large fringe metro,72,924
11/12/2020,02/01/2020,11/07/2020,WI,Portage County,55097,Micropolitan,14,369
11/12/2020,02/01/2020,11/07/2020,WI,Racine County,55101,Small metro,90,1400
11/12/2020,02/01/2020,11/07/2020,WI,Rock County,55105,Small metro,45,1364
11/12/2020,02/01/2020,11/07/2020,WI,Shawano County,55115,Micropolitan,25,328
11/12/2020,02/01/2020,11/07/2020,WI,Sheboygan County,55117,Small metro,42,935
11/12/2020,02/01/2020,11/07/2020,WI,Taylor County,55119,Noncore,10,118
11/12/2020,02/01/2020,11/07/2020,WI,Walworth County,55127,Micropolitan,38,678
11/12/2020,02/01/2020,11/07/2020,WI,Washington County,55131,Large fringe metro,25,853
11/12/2020,02/01/2020,11/07/2020,WI,Waukesha County,55133,Large fringe metro,142,2897
11/12/2020,02/01/2020,11/07/2020,WI,Waupaca County,55135,Noncore,55,506
11/12/2020,02/01/2020,11/07/2020,WI,Winnebago County,55139,Small metro,71,1420
11/12/2020,02/01/2020,11/07/2020,WI,Wood County,55141,Micropolitan,34,993
11/12/2020,02/01/2020,11/07/2020,WV,Berkeley County,54003,Medium metro,15,740
11/12/2020,02/01/2020,11/07/2020,WV,Cabell County,54011,Medium metro,32,1544
11/12/2020,02/01/2020,11/07/2020,WV,Harrison County,54033,Micropolitan,15,721
11/12/2020,02/01/2020,11/07/2020,WV,Jackson County,54035,Noncore,10,176
11/12/2020,02/01/2020,11/07/2020,WV,Kanawha County,54039,Small metro,143,2437
11/12/2020,02/01/2020,11/07/2020,WV,Logan County,54045,Micropolitan,28,320
11/12/2020,02/01/2020,11/07/2020,WV,Mercer County,54055,Micropolitan,26,603
11/12/2020,02/01/2020,11/07/2020,WV,Monongalia County,54061,Small metro,31,1289
11/12/2020,02/01/2020,11/07/2020,WV,Ohio County,54069,Small metro,24,740
11/12/2020,02/01/2020,11/07/2020,WV,Putnam County,54079,Medium metro,13,286
11/12/2020,02/01/2020,11/07/2020,WV,Raleigh County,54081,Small metro,15,992
11/12/2020,02/01/2020,11/07/2020,WV,Wayne County,54099,Medium metro,11,200
11/12/2020,02/01/2020,11/07/2020,WV,Wood County,54107,Small metro,11,763
11/12/2020,02/01/2020,11/07/2020,WY,Natrona County,56025,Small metro,22,716
